CODIGO_CONGLOMERADO_CLIENTE,month,VENTA_TOTAL
20570621000,11,47300.77825970001
20570621000,12,271.26521740000004
20570798511,5,2645.6478254000012
20570798511,6,141.8130434
20570884604,1,18333.343481500004
20570884604,2,17914.204346300005
20570884604,3,18412.821738900024
20570884604,4,20026.004348399998
20570884604,5,21806.073912099986
20570884604,6,22796.691307299985
20570884604,7,13703.8999982
20570884604,8,16465.808696500004
20570884604,9,20962.347826599977
20570884604,10,12803.208695899992
20570884604,11,18405.552174600005
20570884604,12,19542.304348599995
20570897331,4,396.7304349
20570897331,5,696.0173913
20570897331,10,434.2956518000001
20571143047,8,855.1956523
20571143047,9,185.58260859999996
20571148197,1,7707.478261100001
20571148197,2,3180.404348
20571148197,3,3717.8130434
20571148197,5,8385.6357824
20571148197,6,4071.3335653999998
20571148197,7,6120.169565099999
20571148197,8,1122.8782608000001
20571148197,9,4175.5739134000005
20571148197,10,1616.4913044
20571148197,11,4097.6320871
20571148197,12,3180.4043483
20571211221,1,2032.5304347999997
20571211221,2,1214.4521736
20571211221,4,159.05217389999999
20571211221,5,2578.7478260999997
20571211221,6,301.66956519999997
20571211221,7,1267.3869565
20571211221,8,847.2695653000001
20571211221,10,1328.2347824
20571215994,1,1848.8059131
20571215994,2,784.1130431
20571215994,3,746.3478256
20571215994,4,290.21565209999994
20571215994,5,557.7777394
20571215994,6,768.1813913
20571215994,7,783.4282605999999
20571215994,8,1294.4156521999998
20571215994,9,178.54521739999998
20571215994,10,920.1642608999999
20571215994,11,248.54347820000004
20571215994,12,1247.0438260999997
20571260949,2,1354.1260871999998
20571409926,2,2837.7347828
20571409926,3,888.7869565999998
20571409926,4,2201.6956517999993
20571409926,8,1205.4391300999998
20571409926,11,1677.3565214999996
20571484979,3,1167.4652174
20571484979,4,932.9173913000001
20571484979,8,1079.4739129999998
20571484979,10,1151.443174
20571484979,12,1215.5086956999999
20571521688,1,8122.224478600001
20571521688,2,1994.8608697
20571521688,3,6335.984956799998
20571521688,4,4528.604348000001
20571521688,5,5371.502434200002
20571521688,6,6001.5859998
20571521688,7,6934.468826200001
20571521688,8,2549.5385651000006
20571521688,9,3432.4616955999995
20571521688,10,3381.8746521999997
20571521688,11,6162.513174200001
20571521688,12,3493.6130439000003
20572175708,2,481.61304350000006
20572175708,9,553.773913
20572175708,10,55.6217391
20572175708,11,791.1565218
20572209297,10,1370.0608696
20572276211,4,1411.2217392
20572276211,6,1407.8826087000002
20572276211,9,1961.0521739000005
20572276211,10,2183.873913000001
20573017162,3,929.3217392
20573017162,5,1477.0478261
20573029411,2,1084.4521739000002
20573089406,2,1868.0652174999996
20573089406,4,2497.113042899999
20573089406,5,970.3782610999999
20573089406,7,1472.5608696999998
20573089406,8,607.5565218
20573170866,2,3239.4521739
20573170866,4,4593.8652174
20573903791,3,417.6
20573903791,7,718.2782608
20574611017,8,13455.734782499996
20574611017,9,1374.0608694999999
20574611017,10,1403.5695652
20574626715,1,2509.0217390000003
20574626715,3,1021.7739125999998
20574626715,6,2177.4391289999994
20574626715,7,1687.9608694999984
20574626715,8,112.90434780000001
20574626715,10,1288.8391301999995
20574692343,3,324.7869567
20574692343,5,193.5434783
20574692343,6,400.41304349999996
20574692343,8,297.7782606999999
20574757496,3,1875.1739131000002
20574757496,8,1747.1521736999998
20574757496,12,1405.7999999999997
20600005066,2,427.99913149999975
20600005066,4,60.40869569999999
20600005066,5,208.6086958
20600005066,7,803.9260876999998
20600005066,8,994.7478248999985
20600005066,12,283.5834785
20600014529,1,6199.869565200002
20600014529,2,2193.8086957000005
20600014529,3,1283.3608695000003
20600014529,4,3968.626087099999
20600014529,5,4913.0608698000015
20600014529,6,0.0
20600014529,8,1465.9608696999999
20600014529,9,7713.491305400001
20600014529,10,2296.6304351
20600014529,11,4706.169565999999
20600014529,12,571.6739127999999
20600024249,1,1414.0869560999997
20600024249,2,1909.0347825
20600024249,3,130.026087
20600024249,4,2773.6913046
20600024249,5,1002.373913
20600024249,6,4435.517391900001
20600024249,7,395.6173912
20600024249,10,1070.6043478
20600024249,11,164.973913
20600028431,7,1032.4391305
20600028503,1,3904.0913044
20600028503,2,620.8521739
20600028503,3,4278.713043499999
20600028503,4,114.2260869
20600028503,5,2687.9956521
20600028503,6,2949.773912999999
20600028503,7,1440.9478264
20600028503,8,1531.1826088999999
20600028503,9,2268.0652174
20600028503,10,1980.1260869000002
20600028503,11,3778.8043476
20600028503,12,3879.834783199999
20600034767,6,1768.8217389
20600034767,10,214.65652189999997
20600035372,1,134.3934783
20600035372,2,346.5260869999999
20600035372,3,119.96434779999998
20600035372,4,178.7373912
20600035372,5,96.4652175
20600035372,8,247.9043479
20600035372,11,1440.4739123
20600036875,1,98.2826086
20600036875,5,2070.7013934000015
20600036875,10,1470.247824399999
20600036875,11,1013.8878258999998
20600036875,12,2107.7732182
20600037499,2,398.3478262
20600037499,6,661.3000001
20600037499,9,473.9869566
20600040813,2,2228.8043475
20600040813,3,14095.852173399997
20600040813,4,6794.156521599999
20600040813,5,3609.1521738
20600040813,6,4419.8304348
20600040813,8,2569.2000000999997
20600040813,10,1276.0695652
20600047061,1,224.7608695
20600047061,2,127.6478261
20600047061,3,433.1965216
20600047061,4,84.6834783
20600047061,5,738.6347825999999
20600047061,6,201.1217391
20600047061,8,175.7521739
20600047061,9,201.1217391
20600047061,10,73.50260879999999
20600047061,11,320.72434780000003
20600047061,12,553.2086954
20600047214,2,2356.5347825
20600061632,5,197.54347819999998
20600065433,4,3681.5826089000025
20600065433,7,3519.4956527000036
20600065433,8,2.842170943040401e-14
20600065433,9,957.4608697000001
20600067266,2,30.891304399999996
20600067266,3,205.0217391
20600067266,7,259.03478259999997
20600067266,10,155.4217392
20600067266,12,518.0695651999999
20600067312,1,915.6347816999996
20600074611,11,9019.199999899998
20600074611,12,2345.6521738
20600077270,6,178.1304349
20600077270,7,146.37826090000001
20600077270,8,163.09565219999996
20600077270,10,135.32608699999997
20600082478,4,1344.6217393000002
20600083717,1,689.2260863999998
20600083717,2,117.44347800000001
20600083717,3,500.2913039
20600083717,5,236.41739139999999
20600083717,6,384.3739127
20600083717,7,195.13913049999996
20600083717,8,1245.2060872
20600083717,9,120.81304349999996
20600083717,10,0.0
20600083717,11,1993.3478255999994
20600083717,12,607.4973914
20600100701,6,231.1478261
20600100701,7,81.252174
20600100701,8,71.8217391
20600100701,9,355.7952175
20600100701,10,455.8652174
20600100701,11,88.1678262
20600100701,12,148.47304350000002
20600101898,4,2222.1086956
20600101898,5,166.64782609999997
20600101898,8,1975.5000000000002
20600105214,2,400.7086961
20600105214,6,672.7521736999998
20600106954,6,1366.7913044
20600106954,11,608.5391307
20600107161,1,2474.3956519000003
20600107161,3,4661.986956800001
20600107161,4,384.2826085999999
20600107161,5,3414.2217394
20600107161,7,1157.3173913
20600107161,8,6079.9869571
20600107161,10,4833.8086958
20600107161,11,1109.9565217999998
20600107161,12,526.9260869999999
20600109783,1,414.5173913
20600109783,3,481.7686957000001
20600109783,5,657.1913043
20600111150,4,2754.321739
20600111150,7,1711.6304345
20600111150,12,6004.4391304
20600114434,2,1595.1547825
20600114434,3,206.54260869999996
20600114434,4,240.11304340000007
20600114434,5,6944.482435099995
20600114434,6,7813.862609
20600114434,7,407.0717392
20600114434,8,451.4659131
20600114434,9,6983.5382610000015
20600114434,10,2181.7729577999994
20600114434,11,843.9565216
20600114434,12,4887.356522700002
20600118154,2,2202.8956517999995
20600123158,8,988.2565216
20600127226,1,3780.8478275000007
20600127226,2,5067.473912100001
20600127226,3,5147.973913400001
20600127226,4,6741.730435499997
20600127226,5,6270.004349799997
20600127226,6,4791.3686966000005
20600127226,7,3393.504348199999
20600127226,8,6535.595653399997
20600127226,9,2686.1434787
20600127226,10,3757.0173919000013
20600127226,11,3158.8739138000005
20600127226,12,3296.3434798
20600130715,10,716.5608694999999
20600142403,5,653.0652175
20600142403,7,176.02608700000002
20600142403,8,491.68695640000004
20600156129,2,3741.6521738999995
20600156129,5,748.3304347999999
20600156129,8,854.3130435
20600156129,9,1577.1826087999998
20600156129,10,1518.7686956999996
20600156129,11,482.1869565
20600159071,5,3725.6521723000005
20600159071,6,116.80434780000002
20600159071,7,1281.2826089
20600159071,8,156.27826100000001
20600159071,9,1385.1521735000001
20600159071,12,3595.9565218
20600177631,1,1033.4391308
20600177631,3,2326.091304399999
20600177631,4,798.4260868
20600177631,6,1656.8826089000004
20600177631,7,777.3782609
20600177631,8,1206.0478266999994
20600177631,10,918.2173913999998
20600177631,11,958.4043479999997
20600177631,12,23.530434800000002
20600183941,1,91.00869559999998
20600183941,2,501.4086956
20600183941,3,438.7347826
20600183941,4,136.51739129999999
20600183941,5,494.0086957
20600183941,6,91.00869559999998
20600183941,8,113.76521739999998
20600183941,9,140.5660869
20600183941,10,344.0956523
20600183941,11,728.9434782000001
20600184688,1,657.8000002
20600186206,8,3.552713678800501e-15
20600194098,1,0.0
20600194098,2,4137.2695652
20600194098,3,2439.3956525
20600194098,5,0.0
20600194098,6,7339.039129799996
20600194098,10,8068.282610099997
20600203062,2,361.91739090000004
20600211693,10,144.76869549999998
20600214200,6,9319.743478499999
20600214200,10,11906.682608899997
20600219121,7,494.09565210000005
20600219121,8,2980.8408696
20600219121,9,-255.46086959999997
20600219121,11,1072.4956521
20600220897,1,4129.7478264
20600220897,2,712.2043473
20600220897,4,1064.4652173
20600220897,5,3848.2869568000015
20600220897,6,3119.7956517000007
20600220897,7,2732.0826082
20600220897,8,865.8478261999999
20600220897,9,1209.6956524
20600220897,11,1487.4608694
20600223292,1,137553.94348040016
20600223292,2,88689.12173949988
20600223292,3,57632.843480400064
20600223292,4,90659.68321669998
20600223292,5,205487.10870070042
20600223292,6,107674.1826091001
20600223292,7,100945.73043530008
20600223292,8,122958.1869562001
20600223292,9,100416.8782613
20600223292,10,94343.09999830018
20600223292,11,99600.58695890002
20600223292,12,161607.40435000026
20600231091,2,1116.0895652
20600231350,1,1239.5521741000002
20600231350,3,3159.556522
20600231350,7,1990.3652174
20600231350,10,1756.8304348
20600231350,11,1752.1826097000007
20600237129,1,1410.131305
20600237129,2,0.0
20600237129,9,291.8147826
20600241762,2,192.1391304
20600242742,3,1812.4347825
20600242742,5,1545.9304348000003
20600242742,7,2334.9434803
20600242742,10,1658.6608703000002
20600270495,1,684.286087
20600270495,3,300.00191290000004
20600270495,4,410.1775649
20600270495,5,163.59686969999996
20600270495,7,612.2998254999995
20600270495,8,346.3989564
20600270495,10,121.80573919999998
20600270495,12,434.004348
20600274431,1,470.5391306
20600274431,6,577.4782611
20600275691,9,423.8695652
20600277112,2,1409.3043475000002
20600277112,3,-469.7695651000001
20600286251,1,994.2
20600286251,2,1970.2913037999997
20600286251,3,587.6521738000001
20600286251,7,2385.1478252999996
20600286251,8,1200.2043475999992
20600286251,10,3276.1260859999998
20600286251,12,1467.2478258999988
20600291590,12,1636.2956520999999
20600338944,1,6577.7086961999985
20600338944,2,6003.895652699999
20600338944,8,5468.239129799998
20600338944,9,393.79999999999995
20600338944,10,3868.7217390999995
20600338944,12,5091.7521733
20600341589,1,28921.175131100004
20600341589,2,19389.419826900008
20600341589,3,16513.63113
20600341589,4,31929.938780699988
20600341589,5,16685.696088300003
20600341589,6,9898.072000899992
20600341589,7,10952.035652699993
20600341589,8,24732.854171399984
20600341589,9,6048.1040033000045
20600341589,10,19762.339483300002
20600341589,11,33766.135568399965
20600341589,12,40346.195742800075
20600349776,4,730.2739129000001
20600350332,1,1614.1608695
20600350332,3,1510.8782609999998
20600350332,9,1082.7304348
20600350332,10,0.0
20600354397,1,116.23478259999999
20600354397,2,87.6739131
20600355156,2,490.40000000000003
20600355156,4,490.40000000000003
20600356209,1,4578.6521738
20600356209,2,3006.3130435000007
20600356209,4,1497.3304348000001
20600356209,5,614.0782610000001
20600356209,6,6589.259999800002
20600356209,7,209.40869560000002
20600356209,8,6116.333913199998
20600356209,9,2745.8391303
20600356209,10,1964.7652178000005
20600356209,11,2752.117392299999
20600356209,12,4636.343478399998
20600368941,2,206.3913043
20600368941,3,748.9608695
20600368941,4,158.08695649999999
20600368941,5,1223.3652170999999
20600368941,7,1271.2521739000001
20600368941,12,4037.3086961
20600371399,5,5890.3565217
20600371399,7,2066.2217394000004
20600371399,9,2856.7826085000006
20600371399,10,9237.300000500001
20600371399,11,768.573913
20600377621,1,208.80869579999998
20600377621,12,1463.8396531999997
20600379861,7,4017.9400000000005
20600379861,11,3603.2413044000004
20600379861,12,685.9826086999999
20600383958,6,1918.2130441
20600383958,7,-542.8869565
20600394381,6,1034.8695654000003
20600394381,7,534.0521742
20600394381,8,1916.1913042
20600394381,9,1329.2478262
20600394381,10,841.8347828
20600394381,12,2181.5826094999993
20600397819,1,1705.6695651
20600397819,2,1149.7130434
20600397819,3,3055.8173912999996
20600397819,4,998.9695651999998
20600397819,6,2278.6826087
20600397819,7,1196.747826
20600397819,9,2271.2999998
20600397819,11,1409.4304347000002
20600397819,12,2071.4108696
20600409876,1,2282.1043477000003
20600409876,2,24496.720000600002
20600409876,3,6952.441738999999
20600409876,4,19360.9695658
20600409876,5,4032.1078266000013
20600409876,6,6217.432174099999
20600409876,7,2131.6478260000004
20600409876,8,16203.91391650002
20600409876,9,12198.827391800014
20600409876,10,31516.779829099985
20600409876,11,23967.04000329998
20600409876,12,15702.3004354
20600416007,3,5689.0652174
20600416007,4,2489.6652174
20600416007,7,609.447826
20600418221,5,86.1195652
20600418221,11,130.926087
20600418531,2,1066.5260870000002
20600432932,1,348.01130479999995
20600432932,2,467.82000009999996
20600432932,3,630.9391304
20600432932,4,821.3956524
20600432932,5,138.1304348
20600432932,6,593.1426089
20600432932,7,180.96347829999996
20600432932,8,864.0895654
20600432932,9,289.5408696999999
20600432932,10,1813.0629572
20600432932,11,144.77043479999998
20600432932,12,987.0386957999999
20600434200,2,472.9782609
20600434200,3,194.86434780000002
20600434200,4,402.1130433999999
20600434200,5,143.99304349999997
20600434200,6,174.85043479999996
20600434200,7,384.01217379999997
20600434200,10,2558.9347827
20600434200,11,1065.1478261
20600443276,6,711.0608695999999
20600443276,7,1708.365216799999
20600445023,1,194.5608696
20600445023,2,214.8260869
20600452313,4,108.2869566
20600452313,8,220.90434789999998
20600452313,10,68.5086955
20600452313,11,103.06608699999998
20600452763,2,2056.3999998
20600452763,3,4385.195652300001
20600452763,4,2090.8086958
20600452763,5,3675.9086957
20600452763,7,5780.4869567999995
20600452763,9,4854.586956700001
20600452763,10,752.8869565
20600452763,11,6421.482608400001
20600452763,12,4141.099999999999
20600458133,2,486.26
20600458133,5,4181.0846959
20600458133,6,0.0
20600458133,7,96.07391309999997
20600458133,8,270.33130439999996
20600458133,10,539.5754784000001
20600462254,3,211.52173910000005
20600462254,5,154.9826086
20600462254,11,67.05217389999999
20600470052,4,6827.5782607
20600470052,5,1435.4260868000001
20600470052,9,1190.1565217000002
20600470052,10,4872.9826084999995
20600470052,11,2146.3739131
20600472063,1,1253.3601744999999
20600472063,2,139.20295669999996
20600472063,3,4328.491740000004
20600472063,4,228.4086956
20600472063,5,460.2855654999999
20600472063,6,6145.474783200004
20600472063,8,4243.7559145000005
20600472063,10,60.40869569999999
20600472063,11,9811.334608000016
20600472063,12,238.09478259999997
20600473663,1,669.5347827999999
20600473663,2,3590.2604347999995
20600473663,3,1043.6382606999998
20600473663,4,1968.4568696999995
20600473663,5,3493.3052175999997
20600473663,6,3477.1259996999997
20600473663,7,471.8029563999999
20600473663,8,852.6008699999999
20600473663,9,472.3347824
20600473663,10,120.81304349999996
20600473663,11,2143.4411305999997
20600473663,12,261.46043469999995
20600477600,2,737.4347824999999
20600477600,3,1867.5956513999995
20600477600,4,560.0608696000002
20600477600,5,629.5739130999999
20600477600,6,974.4333917
20600477600,7,1185.3347827000005
20600477600,8,1973.6245213999994
20600477600,9,187.1260869
20600477600,10,589.4608695000001
20600477600,11,1205.3347822999997
20600478312,1,2880.7304348
20600478312,2,1253.6565217000002
20600487524,1,122.60434789999998
20600487524,5,144.30434789999998
20600487524,10,131.26521739999998
20600490371,3,0.0
20600490371,4,150.0
20600490371,6,63.3565218
20600490371,8,126.7086957
20600490371,11,184.7434783
20600497678,1,3920.8739142000027
20600497678,2,2270.496522
20600497678,3,3468.915651699998
20600497678,4,610.8304348
20600497678,5,5122.680871499997
20600497678,6,1191.4999999999998
20600497678,8,730.8217394
20600497678,9,1631.6347827999998
20600497678,10,4357.024174900001
20600497678,11,771.3739134999998
20600497678,12,1427.5826084999999
20600501853,1,4008.5217393000025
20600501853,2,215.12173909999996
20600501853,3,4230.8260869999995
20600501853,8,6824.6478251
20600501853,11,1870.4782604999998
20600504828,1,2936.056522100001
20600504828,2,3912.265217900001
20600504828,3,4753.754781800001
20600504828,4,5840.9482610999985
20600504828,5,4219.8600006
20600504828,6,7981.2269569
20600504828,7,4541.2334789
20600504828,8,4002.3256528999996
20600504828,9,6962.826087399999
20600504828,10,5300.8552178
20600504828,11,14145.1272182
20600504828,12,7765.106783499998
20600510682,1,2438.498783
20600510682,2,15021.827828599995
20600510682,3,8788.524348500006
20600510682,4,5519.731653200002
20600510682,5,9357.336521500016
20600510682,6,7728.990088399997
20600510682,7,6650.833478799993
20600510682,8,9213.550434800001
20600510682,9,7823.107653200001
20600510682,10,6955.129565999996
20600510682,11,9537.807478299996
20600510682,12,9108.286435400001
20600525515,3,120.81304349999996
20600525515,9,263.26521729999996
20600525515,11,566.8826085000001
20600525515,12,551.7869565999999
20600534387,1,18916.306696899974
20600534387,2,16651.479132099998
20600534387,3,23430.063563800024
20600534387,4,43358.09574109998
20600534387,5,5549.595217300003
20600534387,6,16691.902695
20600534387,7,21768.916956799992
20600534387,8,17480.2288678
20600534387,9,24723.738957799993
20600534387,10,31563.472959000024
20600534387,11,38219.98704429994
20600534387,12,40647.97882679997
20600536932,6,451.49999970000005
20600536932,7,452.5434781000001
20600536932,9,245.9782609
20600540174,1,7980.452174200005
20600540174,2,1463.4782608
20600540174,3,12612.534783600007
20600540174,4,15078.621737799986
20600540174,5,7207.443479399998
20600540174,6,3383.4999999
20600540174,7,12448.678260399987
20600540174,8,1210.7347833
20600540174,9,13110.204345700005
20600540174,10,5469.9869573000005
20600540174,11,17494.177389999986
20600540174,12,3182.4086953
20600545869,2,1435.2217391999998
20600545869,7,3196.9608696
20600545869,8,108.54347820000001
20600547578,1,729.6493919999998
20600547578,2,916.1595650999999
20600547578,3,204.4039131
20600547578,4,155.9434782
20600547578,5,300.1782609
20600547578,7,175.63913029999998
20600547578,8,822.8768695999998
20600547578,10,171.2695652
20600547578,11,669.5713042999998
20600547578,12,139.6339132
20600552849,11,848.2304347999998
20600552938,3,1608.3047827999997
20600552938,4,891.3008697
20600552938,6,1195.0804345000001
20600552938,7,449.31147819999995
20600552938,8,2258.1172165
20600566017,8,299.4869565000001
20600569393,1,592.2913044999999
20600569393,2,87.15652170000001
20600569393,3,169.58695640000002
20600569393,5,790.1608694999999
20600569393,9,364.0652172
20600569393,11,72.0260868
20600569393,12,644.2739131000001
20600571894,2,1031.9391304
20600571894,3,1026.8217389
20600571894,4,1255.8217392999998
20600571894,5,702.3739129999999
20600571894,6,741.8086956
20600571894,7,75.8608696
20600571894,8,621.9173913999999
20600571894,9,1270.7304348
20600571894,11,993.9260868999999
20600571894,12,506.347826
20600574494,12,3074.0130435
20600576152,6,503.4869565999999
20600576152,7,940.1266080999995
20600576152,10,2875.955650699999
20600576152,11,526.7629568000002
20600576152,12,459.09147839999997
20600595190,2,324.19999999999993
20600597168,4,1367.7782609
20600604253,10,1584.7043478
20600604253,11,3112.2782608999996
20600604253,12,7481.873913099999
20600606671,1,538.2826077
20600606671,4,613.2782602999999
20600607562,2,169.43565210000003
20600607562,3,162.55652169999996
20600607562,5,229.207826
20600607562,6,254.1391304
20600607562,8,113.12782610000002
20600608160,8,324.93478259999995
20600608160,9,191.5452174
20600626796,3,556.8086957
20600630840,5,6698.186956400004
20600630840,9,1881.1
20600630840,10,6167.791303999999
20600633849,5,284.4695653
20600643950,1,7010.443479600002
20600643950,2,3227.873913000001
20600643950,3,6650.282608399999
20600643950,4,2558.2478258
20600643950,5,3304.6173910999996
20600643950,6,6015.795652299999
20600643950,7,5171.8478258000005
20600643950,8,8381.3956526
20600643950,9,8025.882608300001
20600643950,10,5182.752174299999
20600643950,11,15961.413043400005
20600643950,12,252.18695659999995
20600679458,5,1369.6652170000002
20600679458,6,1888.9478262999994
20600679458,8,992.6608696999999
20600681908,2,5489.160868300004
20600681908,5,11155.234782799995
20600681908,7,1174.0217389000002
20600681908,10,5108.4000019
20600681908,12,3782.1739128000004
20600683072,1,652.8143478000001
20600683072,2,988.1982608000001
20600683072,4,902.7808696999997
20600683072,5,684.8156521999999
20600683072,7,1361.9086957
20600683072,9,4030.072172700001
20600683072,10,2405.796521500001
20600683072,11,432.32608689999995
20600699688,1,268.06956529999997
20600699688,3,7413.834781500003
20600699688,4,4872.256520900003
20600699688,5,2594.5782598
20600699688,7,3488.734782900001
20600699688,10,14779.49130389999
20600699688,12,7118.986957100009
20600700635,1,85.36956520000001
20600700635,2,139.20730439999997
20600700635,5,3047.2356522
20600700635,8,0.0
20600700635,9,2963.9043486000014
20600700635,10,917.5666090999999
20600700635,11,-917.5666090999999
20600700635,12,0.0
20600708806,9,723.8260863999999
20600709161,5,72.09130439999998
20600709161,6,178.54347819999998
20600709161,7,188.27565219999997
20600709161,8,161.89999999999998
20600709161,10,248.40869569999995
20600715071,8,872.2217390999999
20600721403,1,721.8260868
20600721403,4,743.5043477999999
20600721403,8,1487.0260868999999
20600736109,1,2764.0869562000003
20600736109,2,3767.1791303999994
20600736109,3,7588.914782500001
20600736109,4,3274.1478261
20600736109,5,5281.8660866
20600736109,6,3178.426087
20600736109,7,1847.2521738000003
20600736109,8,3099.0021736999997
20600736109,9,1903.6243476
20600736109,10,2730.3017389
20600736109,11,4601.8234790999995
20600736109,12,3585.7139135000007
20600739345,12,468.0434782
20600740335,4,4408.3521739
20600740335,10,1338.8391306000003
20600754018,11,119.86521739999999
20600762363,1,218.12608699999998
20600762363,2,127.99565219999997
20600763700,8,578.7086956
20600764897,6,3401.7182605000007
20600764897,7,1722.4608709999993
20600764897,8,4365.660000500001
20600764897,9,131.26521739999998
20600764897,10,1338.7095656
20600766709,10,333.5782609
20600774591,1,1357.2478276999996
20600774591,2,969.4999995999999
20600774591,3,1087.1521712000006
20600774591,4,333.21739149999996
20600774591,6,1425.1913034000004
20600774591,7,2532.0913048
20600774591,8,2333.9913013999994
20600774591,9,1426.8826081000002
20600774591,10,1246.9478247000004
20600774591,11,1138.4608696
20600774591,12,2069.3043480000006
20600782003,1,584.1728696999999
20600782003,2,1354.8245217
20600782003,3,4155.681218999999
20600782003,4,2661.0798265000003
20600782003,5,2337.8796532
20600782003,6,3196.9043479999996
20600782003,7,1011.1756519000002
20600782003,8,2606.9150443
20600782003,9,1850.955652
20600782003,10,2090.450435099999
20600782003,11,3611.4759131
20600782003,12,2669.260957499999
20600790570,1,18618.765211299993
20600790570,2,26329.29999759994
20600790570,3,7728.317386699998
20600790570,4,15245.439130800001
20600790570,5,6757.26521849999
20600790570,6,18404.930429900065
20600790570,7,4051.3043473
20600790570,8,13772.882611299987
20600790570,9,13192.834781799995
20600790570,10,8047.530434300003
20600790570,11,20777.26087309998
20600790570,12,3407.7217401999987
20600796331,1,537.6739130000001
20600796331,2,2575.5521738999996
20600796331,3,1431.7695652
20600796331,5,1555.7217392
20600796331,6,1888.7043479000001
20600796331,7,6559.965217400001
20600796331,8,8050.491304599998
20600796331,11,3509.6869566999994
20600796331,12,5257.239130400001
20600797809,1,420.4956521
20600797809,3,1164.0565219000002
20600797809,7,1433.3434784000003
20600797809,10,582.5434784
20600797809,11,1075.0086958000002
20600797809,12,492.9043478
20600805607,2,85.7782609
20600805607,4,493.50869570000003
20600805607,6,78.8478261
20600805607,7,572.3565218
20600809548,1,769.6521737999997
20600810902,6,89.3608697
20600810902,10,130.4608696
20600816161,4,5020.5869565
20600819594,1,2684.9246957
20600819594,2,3955.1269563000005
20600819594,3,1053.2843485
20600819594,4,2549.058609
20600819594,5,1508.4768695
20600819594,6,2340.8182608
20600819594,7,1575.3175658000005
20600819594,8,654.2417390999999
20600819594,9,749.4930436
20600819594,10,2360.7481738999995
20600819594,11,959.9182609999999
20600819594,12,2240.8607827000005
20600825691,9,1910.0478263
20600827643,1,393.33913019999994
20600827643,2,125.45217389999998
20600827643,3,269.3956522
20600827643,5,280.3652173
20600827643,8,499.46869560000005
20600827643,11,1139.2139132000002
20600833406,1,7378.608696000003
20600833406,2,9386.061738600005
20600833406,3,7949.530433800002
20600833406,4,7411.086956499999
20600833406,5,5571.052172900001
20600833406,7,1573.6478255999998
20600833406,8,7000.773912000003
20600833406,10,11741.395651300001
20600833406,11,8328.030433900003
20600833406,12,8393.682608600004
20600836626,6,3536.3260867
20600836626,8,3751.547826099999
20600836626,9,364.5478262
20600836626,10,4119.8913047999995
20600836626,11,295.53043469999994
20600840321,4,743.1869565000001
20600840321,5,1531.204347799999
20600840321,11,2231.1782609
20600850530,4,130.97391330000002
20600854390,2,2189.882608399999
20600885155,1,488.32608690000006
20600885350,2,207.6260868
20600885350,5,0.0
20600885350,8,0.0
20600887859,1,10713.747826499999
20600887859,2,9663.964348
20600887859,3,24644.599131199997
20600887859,4,24533.437043500013
20600887859,5,61588.80521600003
20600887859,6,40238.31443430001
20600887859,7,77353.15174120001
20600887859,8,55346.14973889993
20600887859,9,41181.91695659999
20600887859,10,55625.73782550004
20600887859,11,33175.740174200015
20600887859,12,88734.74434840008
20600894324,11,18319.55651700001
20600895851,1,95.68695639999999
20600895851,2,869.8507827999997
20600895851,3,1179.0321729999996
20600895851,4,402.60869519999994
20600895851,5,294.73913039999996
20600895851,6,94.1217391
20600895851,7,896.4591297000001
20600895851,8,616.9026089000002
20600895851,9,94.1217391
20600895851,11,145.0608695
20600895851,12,139.7826084
20600901932,3,2896.0592172999995
20600901932,4,3329.8217391000007
20600901932,7,454.8608696
20600901932,12,510.90434780000004
20600903421,4,10410.647826099996
20600903421,5,35731.186957100006
20600903421,7,702.9391304999999
20600903421,8,1939.7739128
20600903421,9,10264.191304200003
20600903421,10,6477.904347800001
20600903421,11,18630.582608200006
20600903421,12,4839.7956522
20600915364,6,0.0
20600916964,6,598.0217387000001
20600916964,7,68.20434790000002
20600917260,2,58.72173900000001
20600917260,10,60.40869569999999
20600917260,11,210.21086989999992
20600922620,1,121.80434779999999
20600922620,4,1719.289565899999
20600922620,5,2065.717391199999
20600922620,7,892.9006950000006
20600922620,9,59.23043469999999
20600922620,10,176.165217
20600926871,9,1334.1217389
20600930797,6,984.0608687
20600930797,7,538.873913
20600936001,1,1590.0043476
20600936001,2,4464.3999994
20600936001,3,5097.013913500001
20600936001,4,1960.7812176999998
20600936001,5,1758.5920002999997
20600936001,6,5542.694782500001
20600936001,7,3637.835826300002
20600936001,8,2123.5186080999997
20600936001,9,2895.7465215000007
20600936001,10,4608.353565899999
20600936001,11,7077.576000599998
20600936001,12,3672.7504347999993
20600946855,8,695.4143476000002
20600946855,10,327.2260869
20600946855,11,629.4421738
20600946855,12,544.4378257
20600953100,1,6215.8173913
20600953100,2,3098.426087
20600953100,3,1403.2608695
20600953100,4,2582.5130436
20600953100,5,869.6173913
20600953100,6,18177.443477699995
20600953100,8,2775.3739128
20600953100,10,5611.4652172999995
20600953100,11,3433.8782608
20600954939,5,1367.5598261999999
20600954939,6,896.2295652
20600954939,7,330.3347826
20600954939,8,230.11304360000003
20600954939,9,396.4086956
20600954939,10,2194.6852179
20600954939,11,2130.1147835000006
20600954939,12,1061.5365216999999
20600959361,4,2046.8217390999996
20600959361,5,3653.6130433000003
