COD_ENCUESTADO,Nombre Campus,NIVEL ACTUAL,Clave de carrera,Ciclo,IND_GEA,IND_DELEGADO,CANT_CURSOS_MATRICU_SIN_INGLES,UOD_depostista_ind_deportista,NPS,MEDIA_GMEAN,MEDIA_MEDIA,MODA_MEDIA,HMEAN_GMEAN,MODA_MIN,MAX_MIN,MEDIA_MIN,MODA_PESO_GMEAN,MIN_MAX,MODA_VARIATION,MEDIANA_MIN,MIN_KURTOSIS,HMEAN_MIN,GMEAN_MIN
5828,1,1,37,1,0,0,6,0,2,2.9020926952200004,2.9091895454000003,3.0,2.6275542757499997,3,4,2.64,1.7261901977,1,0.0,3.0,-3.0,2.33160621762,2.50806806382
8465,4,1,31,1,0,0,6,0,2,2.9427179567799997,2.96695786101,3.2857142857099997,2.64873295578,3,4,2.468216598,1.8929178986700002,1,0.137490333051,3.0,-3.0,2.11933471933,2.30930275815
23973,2,1,5,1,0,0,3,0,3,3.34947600987,3.38111224912,3.75,3.07798387986,3,4,2.6265060241,2.55102582669,1,0.115470053838,3.0,-3.0,2.3271028037400003,2.49526948547
29782,2,2,107,5,0,0,4,0,2,2.63772106572,2.6479370003200002,3.0,2.32173082096,3,4,2.3297872340400003,1.56193059565,1,0.0,2.0,-3.0,1.96515679443,2.15833446884
30720,3,2,105,5,0,0,5,0,3,3.25355442295,3.26612579302,3.66666666667,2.8802323141299997,3,4,3.05892857143,1.8213038468599998,1,0.128564869307,3.0,-3.0,2.62692307692,2.87189584664
3142,3,1,26,5,0,0,8,0,2,2.68454210001,2.6912272412299996,3.0,2.4026543543,3,4,2.50225225225,1.87631880942,1,0.0,3.0,-3.0,2.18719211823,2.36373049764
27538,3,2,109,1,0,0,2,0,2,2.8782349554000004,2.87828025272,3.0,2.5846654589,3,4,2.8621323529400002,1.7760481626599998,1,0.0,3.0,-3.0,2.5543071161,2.74791613959
3562,3,1,39,5,0,0,5,1,2,2.71397258989,2.7226905699,2.9333333333300002,2.4117570021,2,3,2.34900990099,1.5651839222400001,3,0.150755672289,2.0,5.466942148759999,1.9909650924000002,2.18172183434
5775,1,1,36,4,0,0,5,0,2,2.83307096441,2.84285691418,3.0,2.5393820105000002,3,4,2.46268656716,1.63469575912,2,0.0,3.0,6.1,2.0,2.2481103820099997
31806,3,2,101,5,0,0,4,0,3,3.3904653802499998,3.3904653802499998,4.0,2.98841044003,4,4,3.3904653802499998,2.39878925463,1,0.0,4.0,-3.0,2.98841044003,3.22892131478
15774,4,1,25,1,0,0,5,0,1,2.8408973117299996,2.84097608638,3.0,2.63694475863,3,4,2.8198198198199997,2.12654133757,1,0.0,3.0,-3.0,2.61538461538,2.75240418583
28262,2,2,107,1,0,0,2,0,3,3.73517385311,3.73580725394,4.0,3.55175727709,4,4,3.66701680672,3.24716203825,1,0.0,4.0,-3.0,3.43166115951,3.5754497746199996
33289,1,2,102,5,0,0,1,0,0,2.51988635903,2.5298269109700002,2.76086956522,2.14198501982,1,3,1.88235294118,1.31895227514,1,0.171971099747,2.0,-3.0,1.46762589928,1.65390174518
6040,4,1,5,1,0,0,4,0,3,3.1232503025700002,3.1306041181,3.66666666667,2.6245477941099997,3,4,2.95431235431,2.17678660721,1,0.128564869307,3.0,-3.0,2.1,2.58341668418
28038,3,2,101,6,0,0,5,0,0,2.49628548551,2.50975286887,2.83333333333,2.1630263204299998,2,4,1.9883268482499998,1.56922922156,1,0.131533410441,2.0,-3.0,1.63955342903,1.81182208445
10983,3,1,12,2,0,0,7,0,1,3.0796100166200002,3.0809047023100002,3.5,2.66625920107,3,4,2.99159663866,1.4935241393799998,1,0.14285714285700002,3.0,-3.0,2.58227848101,2.81467383542
3155,1,1,3,1,0,0,5,0,1,2.5835871841999998,2.5954849282900003,2.75,2.21864478543,2,4,2.19093078759,1.32260159681,1,0.157459164324,2.0,-3.0,1.8099352051800002,2.00402413152
20720,2,1,16,1,0,0,6,0,2,3.10218653628,3.12050856121,3.5,2.8505480621900006,3,4,2.6083916083900003,2.05743503865,2,0.14285714285700002,3.0,1.2,2.35390946502,2.4950529883700003
22099,3,1,3,4,0,0,6,0,1,2.46789257569,2.5147148221,2.6,2.12922742478,1,3,1.8,1.0963810772700002,1,0.392232270276,2.0,-3.0,1.5,1.6437518295200002
28661,2,2,101,9,0,0,1,0,3,3.3494993533399997,3.3566813471599994,3.66666666667,3.0792546648799997,3,4,3.07407407407,2.35284256971,2,0.128564869307,3.0,-1.5,2.94545454545,3.0116037169300003
28870,4,3,218,1,0,0,12,0,3,3.0674163359900004,3.08280665462,3.5,2.6890951999,3,4,2.77514792899,1.8901414357900002,1,0.14285714285700002,3.0,-3.0,2.41975897864,2.61829801161
3780,1,1,37,1,0,0,3,0,3,2.71929824561,2.71929824561,3.0,2.42553191489,3,4,2.71929824561,1.97368421053,1,0.0,3.0,-3.0,2.42553191489,2.59560674589
32573,4,2,106,3,0,0,5,0,3,3.6147486119099996,3.6155805215699997,4.0,3.3141391230799995,4,4,3.5069860279400005,2.9287568785199998,1,0.0,4.0,-3.0,3.16088328076,3.3738410146900004
12565,1,1,25,1,0,0,4,0,3,3.27902976864,3.2868664931400002,4.0,2.91915339046,4,4,3.06002928258,2.03056805425,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
2635,1,1,28,1,0,0,5,0,3,2.91510117538,2.9185616992699996,3.375,2.4941049955000003,3,4,2.7339743589700003,1.50082248257,2,0.143443827637,3.0,3.14285714286,2.33333333333,2.58069514449
6373,4,1,2,3,0,0,7,0,2,2.64739884393,2.64739884393,3.0,2.3352080989900004,3,4,2.64739884393,1.7757225433500001,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
4734,4,1,3,4,0,0,4,0,2,2.6274325545700004,2.63091192,3.0,2.257602838,3,4,2.48026315789,1.5768400836399998,1,0.0,3.0,-3.0,2.11600928074,2.31925668586
15505,3,1,7,9,0,0,4,0,3,3.12536193204,3.1440888695599996,3.45454545455,2.8329969238099997,3,4,2.73244147157,2.07234163003,1,0.144137515133,3.0,-3.0,2.38088918381,2.57850549036
33399,4,3,217,1,0,0,12,0,3,2.7340239750300004,2.7392870618900003,2.9411764705900003,2.39932848596,2,4,2.4303797468400004,1.58284630855,1,0.08,2.0,-3.0,2.06986899563,2.2606824974
31207,3,2,101,2,0,0,1,0,3,3.2197089895,3.26692629247,3.4,2.9572829408200003,3,4,2.7048458149799997,2.2186439988699997,4,0.144087631928,3.0,0.25,2.37696335079,2.56496913434
15315,3,1,29,7,0,1,5,0,2,2.87532551537,2.90888716344,3.3478260869599996,2.49590709286,2,4,2.19093078759,1.5709932287600001,1,0.189093763358,2.0,-3.0,1.8099352051800002,2.00402413152
9970,3,1,3,1,0,0,6,0,2,2.68106596862,2.6814649001,3.0,2.39978380134,3,4,2.61940298507,1.7776780215099999,1,0.0,3.0,-3.0,2.29550321199,2.47726407676
14507,3,1,9,4,0,0,6,0,1,2.74088776353,2.76698539149,3.23076923077,2.4247027608700003,2,2,2.0,1.66161901086,2,0.17817416127500002,2.0,8.083333333330001,2.0,2.0
15997,1,1,33,2,0,0,4,0,2,2.74422962941,2.7513285817299997,3.125,2.41219102392,3,4,2.468216598,1.58694021236,2,0.105830052443,3.0,3.14285714286,2.11933471933,2.30930275815
9996,1,1,37,4,0,0,6,0,3,3.40162559978,3.43548951049,3.5,3.26262206207,3,4,2.95431235431,2.71179758718,3,0.14285714285700002,3.0,-2.0,2.73509722665,2.86183394884
19114,3,1,17,7,0,0,6,0,3,3.4151479168700005,3.43970588235,3.5,3.17042882876,3,4,3.0294117647099994,2.2493696596,2,0.14285714285700002,3.0,-2.0,2.6804317222,2.8801588806
27879,3,2,101,1,0,0,4,0,3,3.27881076655,3.29947167611,3.55555555556,2.95586727807,3,4,2.80963572268,1.9363135826900002,1,0.139754248594,3.0,-3.0,2.40395480226,2.63095709333
33348,2,2,108,6,0,0,2,0,2,2.4946808510599996,2.4946808510599996,3.0,2.18181818182,3,4,2.4946808510599996,1.70744680851,1,0.0,3.0,-3.0,2.18181818182,2.3573828926400004
14882,3,1,16,6,0,0,4,0,3,3.5956070437,3.59656161438,4.0,3.32369772705,4,4,3.5137037037,2.82554646476,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
33002,4,2,101,2,0,0,4,0,3,3.18060985815,3.1993820133399997,3.5,2.91769358964,3,4,2.8533094812199997,1.97314874917,2,0.14285714285700002,3.0,-2.0,2.5151856018000003,2.7056639614099995
29950,1,2,101,4,0,0,4,0,3,3.3103490460500002,3.3196441218700006,4.0,2.9490948550400002,4,4,3.1135371179000004,2.12331379857,1,0.0,3.0,-3.0,2.6862170088,2.9296545672900005
8482,4,1,31,3,0,1,5,0,3,2.81162870796,2.8220721750999997,3.0,2.533238297,3,4,2.45140032949,1.57119101738,1,0.0,3.0,-3.0,2.15950192707,2.3181620573900004
16138,3,1,28,3,0,1,5,0,2,2.7032450523100002,2.7152175062,3.0,2.30498047845,2,4,2.36585365854,1.33260930499,1,0.17817416127500002,2.0,-3.0,2.00816326531,2.20229250472
31062,3,2,106,1,0,0,4,0,3,2.8021570209599997,2.80411821121,2.875,2.36970666486,2,4,2.63591022444,1.27580298492,2,0.11503266569800001,3.0,3.14285714286,2.11764705882,2.47271953184
30609,2,2,106,4,0,0,4,0,2,2.7865201625,2.7886190148,3.0,2.4481905789400003,3,4,2.61764705882,1.5126529072100001,1,0.0,3.0,-3.0,2.3358778626,2.4945037169499997
6564,2,1,31,1,0,0,4,0,2,3.0281459233200003,3.0475054174,3.5,2.66600277124,3,4,2.70454545455,2.10141689011,1,0.14285714285700002,3.0,-3.0,2.37837837838,2.56499188553
26878,4,2,101,9,0,0,4,0,1,2.73275067811,2.7369855615900005,3.0,2.4086959550400002,3,4,2.56796116505,1.60244063744,1,0.0,3.0,-3.0,2.25959780622,2.43074769292
29310,3,2,101,3,0,0,4,0,3,3.1402799412999998,3.1677633281800004,4.0,2.71317512231,4,4,2.6578947368400003,1.91225950283,1,0.0,3.0,-3.0,2.0917431192700002,2.38622312211
2457,3,1,5,1,0,0,4,0,3,3.1775036906700005,3.18796233543,3.6,2.83807422755,3,4,2.8621323529400002,1.9747422821599998,1,0.136082763488,3.0,-3.0,2.5756995017200004,2.75827355088
31505,2,2,106,3,0,0,4,0,2,2.78507052271,2.78993079291,3.0,2.4642547479,3,3,2.468216598,1.65792092154,1,0.0,3.0,-3.0,2.11933471933,2.30930275815
20003,3,1,17,1,0,0,6,0,0,2.95431235431,2.95431235431,3.0,2.73509722665,3,4,2.95431235431,2.00559440559,1,0.0,3.0,-3.0,2.73509722665,2.86183394884
26504,2,2,101,1,0,0,3,0,2,2.89581993394,2.8984435297099997,3.0,2.59077117039,3,4,2.77514792899,1.60436398368,1,0.0,3.0,-3.0,2.41975897864,2.61829801161
1374,3,1,5,1,0,0,5,0,1,2.5582670263900003,2.5676074645200004,3.0,2.1720074506400002,3,3,2.0625,1.27711924756,1,0.0,2.0,-3.0,1.68421052632,1.87496145556
18927,1,1,33,3,0,0,6,0,3,2.8998989571099996,2.90360079301,3.0,2.64595352809,3,4,2.73819742489,1.7838916236700002,1,0.0,3.0,-3.0,2.4841745081299997,2.63203622636
20569,2,1,31,2,0,1,4,0,3,2.9022458733599996,2.90459191618,3.0,2.52992744867,3,4,2.77514792899,1.34976781605,1,0.0,3.0,-3.0,2.41975897864,2.61829801161
32882,4,3,217,1,0,0,12,0,3,3.48661711432,3.4868090286,4.0,3.10845508837,4,4,3.45022624434,2.6375122971200002,1,0.0,4.0,-3.0,3.03954154728,3.2882821132599998
16625,1,1,17,2,0,0,7,0,3,3.28901203668,3.30784657727,3.5,2.95128526036,3,4,2.95535714286,2.00810862776,1,0.14285714285700002,3.0,-3.0,2.5756995017200004,2.78996512329
4296,2,1,7,1,0,0,4,0,3,3.02973977695,3.02973977695,3.0,2.7566182749799997,3,4,3.02973977695,1.51672862454,1,0.0,3.0,-3.0,2.7566182749799997,2.9101555793799996
11239,4,1,5,3,0,0,5,0,1,2.56787375114,2.58153223168,3.0,2.2617096157599996,2,3,2.2,1.72282591211,2,0.19245008973000002,2.0,1.2,2.11600928074,2.1689435424
21820,4,1,31,1,0,0,4,0,0,2.78791919751,2.8044724418,3.16666666667,2.4259229287,3,4,2.468216598,1.6845870234399998,1,0.117687788289,3.0,-3.0,2.11933471933,2.30930275815
21206,1,1,33,2,0,0,5,0,2,2.85884639074,2.86491243004,3.0,2.62577314191,3,4,2.64739884393,1.8138039427400001,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
13803,1,1,33,1,0,0,4,0,2,2.7614379085,2.7614379085,3.0,2.5099111414900004,3,4,2.7614379085,2.04901960784,1,0.0,3.0,-3.0,2.5099111414900004,2.65615094072
19508,3,1,5,6,0,0,4,0,0,2.90626368148,2.9451349149699997,3.5,2.53479539201,3,4,2.468216598,1.89417145879,1,0.14285714285700002,3.0,-3.0,2.11933471933,2.30930275815
18455,4,1,31,5,1,1,6,0,2,2.54081097645,2.54155001866,3.0,2.18780275308,3,4,2.48026315789,1.67586116319,1,0.0,3.0,-3.0,2.11600928074,2.31925668586
14958,3,1,10,1,0,0,5,0,3,3.5319887484500003,3.5349424526599997,4.0,3.19013016958,4,4,3.3904653802499998,2.73671764023,1,0.0,4.0,-3.0,2.98841044003,3.22892131478
12811,4,1,5,6,0,1,6,0,3,3.45153455203,3.45208454198,4.0,3.1135321943000003,4,4,3.3904653802499998,2.47664954488,1,0.0,4.0,-3.0,2.98841044003,3.22892131478
9212,4,1,13,5,1,1,8,0,2,2.80721583556,2.80925911008,3.0,2.44886972598,3,4,2.64739884393,1.50038175997,2,0.0,3.0,1.2,2.22304147465,2.51211526071
28512,3,2,107,3,0,0,2,0,1,2.86178117052,2.90253184932,3.14285714286,2.5119303932299997,2,4,2.1612903225799998,1.53603171638,1,0.203278907045,2.0,-3.0,1.77142857143,1.96738517411
12819,2,1,25,2,0,0,6,0,3,3.34173917708,3.35086020708,4.0,2.9163595821900006,4,4,3.0079365079400002,2.23546747528,2,0.0,3.0,0.25,2.5497470489,2.8088642559900006
15798,3,1,30,2,0,0,4,0,2,3.0019560654400004,3.00466845324,3.33333333333,2.6758902612,3,4,2.8265306122400005,1.7817628065200002,1,0.141421356237,3.0,-3.0,2.59672131148,2.74291906639
16628,1,1,36,5,0,0,5,0,3,2.80759070107,2.8278683273799996,2.6,2.15718754772,1,4,2.375,1.08676712921,1,0.52171769101,2.0,-3.0,1.6,2.0
5578,1,1,33,1,0,0,3,0,3,3.66701680672,3.66701680672,4.0,3.43166115951,4,4,3.66701680672,3.0714285714300003,1,0.0,4.0,-3.0,3.43166115951,3.5754497746199996
7897,2,1,11,2,0,1,6,0,1,2.6477315159,2.64779874214,3.0,2.33568973777,3,4,2.6289308176099997,1.8160708156799998,1,0.0,3.0,-3.0,2.31553398058,2.49330496671
14226,3,1,31,1,0,0,5,0,2,2.92497482973,2.92585640623,3.0,2.68384958717,3,4,2.8550913838099996,1.8015874979400004,1,0.0,3.0,-3.0,2.61538461538,2.75827355088
28343,4,2,101,4,0,0,5,0,3,3.1589204219200004,3.16905051294,3.5,2.8360896934400004,3,4,2.8533094812199997,1.79474795107,2,0.14285714285700002,3.0,3.14285714286,2.50399087799,2.7056639614099995
15581,1,1,33,4,0,0,6,0,3,3.5581874356300003,3.5581874356300003,4.0,3.34923828686,4,4,3.5581874356300003,2.58290422245,1,0.0,4.0,-3.0,3.34923828686,3.4730413517300005
30266,1,2,101,3,0,1,4,0,3,3.33754226,3.34195823483,4.0,2.9883679320099996,4,4,3.1702127659599997,2.14879789045,1,0.0,3.0,-3.0,2.7529711375200003,2.99404687551
3246,4,1,5,2,0,0,4,0,2,2.65384615385,2.65384615385,3.0,2.32835820896,3,4,2.65384615385,1.26923076923,1,0.0,3.0,-3.0,2.32835820896,2.50429967553
17642,1,1,9,2,0,1,5,0,1,3.0625,3.0625,3.0,2.9844559585500003,3,4,3.0625,2.3125,2,0.0,3.0,-3.0,2.9844559585500003,3.0245949002
25203,4,1,5,5,0,0,7,0,2,2.67638528574,2.686912659,3.0,2.34072675112,3,3,2.125,1.73689621646,1,0.0,2.5,-3.0,1.6551724137900001,1.8888147990200002
2876,4,1,5,5,0,0,6,0,0,2.6293828797599996,2.63307007441,3.0,2.3097670383400004,3,3,2.39024390244,1.67657328025,1,0.0,3.0,-3.0,2.0,2.21003241616
18843,3,1,34,9,1,0,5,0,2,2.67394577612,2.69416830005,3.1,2.33604359506,3,3,2.26470588235,1.5863877726299997,2,0.09677419354839999,2.0,5.11111111111,1.87155963303,2.0808704263099997
23124,3,1,24,5,0,0,6,0,2,2.69097883205,2.6919458232599998,3.0,2.3474845512,3,4,2.59574468085,1.6496183779700002,1,0.0,3.0,-3.0,2.23366336634,2.43691924661
4896,1,1,34,2,0,0,6,0,1,2.4946455274900003,2.51524103809,2.9090909090900006,2.2249170872999997,2,2,2.0,1.6386570174200001,2,0.176776695297,2.0,0.722222222222,1.9314741035900003,2.0
26221,4,3,216,1,0,0,12,0,2,3.03221051959,3.04695080162,3.375,2.7317375605799996,3,4,2.72727272727,1.8447436472499998,1,0.143443827637,3.0,-3.0,2.38076152305,2.57167770553
20451,1,1,17,1,0,0,4,0,1,2.30266158316,2.41361929491,2.5,2.0842110327200003,1,2,1.5,1.3199650198000001,2,0.44721359549999995,1.5,-0.666666666667,1.33333333333,1.4142135623700003
14470,1,1,29,5,0,1,5,0,3,3.1331996286900003,3.17610284077,3.5,2.8110710539499997,3,4,2.468216598,1.9383484984900001,4,0.14285714285700002,3.0,1.2,2.11933471933,2.30930275815
3369,2,1,17,2,0,0,5,0,2,2.7998764612800002,2.811504515,3.0,2.53622133712,3,4,2.50225225225,1.82735086463,1,0.0,3.0,-3.0,2.18719211823,2.36373049764
16074,3,1,7,1,0,0,5,0,3,3.35485938774,3.3691740482499997,3.5,3.015904602,3,4,3.05892857143,1.9356399063299998,1,0.14285714285700002,3.0,-3.0,2.67090620032,2.89226408304
32502,2,2,101,1,0,0,4,0,3,3.31243647917,3.33736965732,3.85714285714,2.93776921801,3,4,2.72727272727,2.20164338323,1,0.09072184232529999,3.0,-3.0,2.12903225806,2.442189247
12354,3,1,3,1,0,0,6,0,3,3.8096192384800003,3.8096192384800003,4.0,3.70544554455,4,4,3.8096192384800003,3.39879759519,1,0.0,4.0,-3.0,3.70544554455,3.76680796417
9957,4,1,11,1,0,1,7,0,3,3.22897541576,3.24360153898,3.33333333333,2.8998176794800004,3,4,2.9721311475400003,1.7097302942299997,1,0.141421356237,3.0,-3.0,2.58565877782,2.80474360604
3242,1,1,14,1,0,0,3,0,3,3.3904653802499998,3.3904653802499998,4.0,2.98841044003,4,4,3.3904653802499998,2.39878925463,1,0.0,4.0,-3.0,2.98841044003,3.22892131478
24916,3,1,3,2,0,0,6,0,2,2.63277945009,2.6348612849400004,3.0,2.30554055185,3,4,2.4946808510599996,1.8281702295400002,1,0.0,3.0,-3.0,2.18181818182,2.3573828926400004
5556,4,1,9,1,0,0,7,0,3,3.4090909090900006,3.4090909090900006,4.0,2.9497206703900005,4,4,3.4090909090900006,2.4545454545500003,1,0.0,4.0,-3.0,2.9497206703900005,3.23036049024
22960,1,1,9,1,0,1,4,0,3,3.0230769230799996,3.0230769230799996,4.0,2.48803827751,4,4,3.0230769230799996,1.7538461538499999,1,0.0,3.0,-3.0,2.48803827751,2.78805633377
32024,3,2,101,2,0,0,4,0,2,2.8463682155799996,2.85855881583,3.2857142857099997,2.51382101441,3,4,2.468216598,1.7502925431099998,1,0.137490333051,3.0,-3.0,2.11933471933,2.30930275815
17634,3,1,3,3,0,0,6,0,3,2.90622548448,2.9234599276999997,3.14285714286,2.6058064122499998,3,4,2.6171171171200003,1.7432928745299998,1,0.111340442854,3.0,-3.0,2.31853785901,2.49039066227
8715,4,1,15,1,0,1,5,0,2,3.12416587439,3.15361962731,3.6,2.7548667265599995,3,4,2.4946808510599996,2.06635447081,1,0.136082763488,3.0,-3.0,2.18181818182,2.3573828926400004
25130,3,1,25,8,0,1,6,0,2,2.75679286093,2.76890577648,3.2,2.38529999744,3,4,2.468216598,1.65109891627,1,0.125,3.0,-3.0,2.11933471933,2.30930275815
2252,4,1,5,6,0,0,4,0,2,3.6496437200400003,3.6496848739499996,4.0,3.4193575842199997,4,4,3.63235294118,2.9294936035299997,1,0.0,4.0,-3.0,3.40709812109,3.54801573611
2754,4,1,5,1,0,0,5,0,1,2.6065038432599996,2.62575961301,2.66666666667,2.21865275272,2,4,2.19093078759,1.21315496844,1,0.176776695297,2.0,-3.0,1.8099352051800002,2.00402413152
30369,3,2,109,5,0,0,2,0,2,2.9591826709099998,2.96082808123,3.0,2.6921332219400003,3,4,2.8621323529400002,1.7439100970099997,1,0.0,3.0,-3.0,2.61538461538,2.75827355088
9155,4,1,28,1,0,0,6,0,3,3.67321293113,3.67321816589,4.0,3.4185385482200004,4,4,3.66701680672,3.0967357950700003,1,0.0,4.0,-3.0,3.4054661175599996,3.5754497746199996
14665,3,1,14,2,0,0,5,0,2,2.97955966439,2.98667801126,3.4,2.60166220237,3,4,2.7339743589700003,1.73785286428,1,0.144087631928,3.0,-3.0,2.3847133758,2.58069514449
15942,3,1,25,5,0,0,7,0,1,2.71973582677,2.7230999059400003,3.0,2.37723602066,3,4,2.50537634409,1.49352808738,1,0.0,3.0,-3.0,2.16699029126,2.351767923
26379,4,2,108,4,0,0,4,0,2,2.7633138061199998,2.76875843455,3.25,2.37127928564,3,3,2.6,1.82351010583,1,0.13323467750499998,3.0,-3.0,2.15568862275,2.4029590845400004
23192,3,1,39,4,0,0,3,0,2,2.79999824837,2.81325311342,3.0,2.5344368569299998,3,3,2.468216598,1.85626344693,3,0.0,3.0,-0.214285714286,2.06896551724,2.30930275815
33343,2,2,100,5,0,0,3,0,3,3.5518664498300003,3.55207369486,4.0,3.25575364763,4,4,3.5137037037,2.7586267397099995,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
2487,3,1,5,1,0,0,4,0,3,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
1324,3,1,5,7,0,0,8,0,2,3.34203220141,3.35570616795,4.0,2.99425211911,4,4,2.9924146649799996,2.1808413223599996,1,0.0,3.0,-3.0,2.5516129032299997,2.7993183265
29967,3,2,110,3,0,0,4,0,2,2.80339918476,2.80445505747,3.0,2.43274639943,3,4,2.7278911564599997,1.41554361475,1,0.0,3.0,-3.0,2.34713187463,2.5551509151
30611,3,2,105,1,0,0,4,0,1,2.84033733162,2.8556740981999997,3.2,2.48967817184,3,4,2.468216598,1.6353738609200001,1,0.125,3.0,-3.0,2.11933471933,2.30930275815
1181,1,1,17,1,0,0,4,0,3,3.40740175298,3.41771750378,4.0,3.07300640395,4,4,3.06002928258,2.3436944722799997,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
19027,3,1,7,3,0,0,4,0,0,2.2970525790900003,2.31325075075,2.66666666667,1.9602189988799998,2,4,1.9375,1.32154370267,1,0.176776695297,2.0,-3.0,1.6044568245100002,1.7673085108000002
13777,3,1,18,4,0,0,6,0,0,1.46385010942,1.57142857143,1.0,1.25893036359,1,1,1.0,0.654653670708,1,0.0,1.0,-3.0,1.0,1.0
31984,4,2,101,2,0,0,4,0,2,2.6545807994,2.66774438197,2.8,2.35015732806,2,3,2.125,1.5011931511,3,0.14285714285700002,2.0,15.052631578900002,1.77777777778,1.9579730911000002
7891,1,1,37,2,0,0,7,0,3,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
18989,4,1,3,1,0,0,6,0,3,3.19693816532,3.2093840838800003,3.75,2.7644292054500004,3,4,2.77514792899,2.1273716545299997,1,0.115470053838,3.0,-3.0,2.41975897864,2.61829801161
28550,1,2,106,4,0,0,4,0,2,2.8719216008200004,2.87298519835,3.0,2.53121784643,3,4,2.78296703297,1.6615428733000002,1,0.0,3.0,-3.0,2.40131940627,2.61671200716
22878,2,1,9,1,0,0,4,0,3,3.69311367934,3.6970170722500004,4.0,3.50101861102,4,4,3.4595141700400003,3.0666600805299997,1,0.0,4.0,-3.0,3.12658227848,3.32699847432
14053,3,1,12,2,0,0,7,0,2,2.923462945,2.93425766073,3.11111111111,2.64813671345,3,4,2.625,1.8343127826599996,1,0.101015254455,3.0,-3.0,2.2748815165900003,2.46717010275
19811,4,1,26,4,0,0,6,0,3,3.0498342846099997,3.07055250884,3.3636363636400004,2.76332024361,3,4,2.62162162162,1.99787205814,1,0.14301358438200001,3.0,-3.0,2.32460732984,2.4900866505000003
1743,3,1,17,1,0,0,6,0,3,3.33754226,3.34195823483,4.0,2.9883679320099996,4,4,3.1702127659599997,2.14879789045,1,0.0,3.0,-3.0,2.7529711375200003,2.99404687551
4920,3,1,31,4,0,0,4,0,3,3.05892857143,3.05892857143,3.0,2.67090620032,3,4,3.05892857143,1.2,1,0.0,3.0,-3.0,2.67090620032,2.89226408304
21119,4,1,12,3,0,0,5,0,1,2.6171866919,2.6216822635,3.0,2.26457042634,3,4,2.468216598,1.45046477701,1,0.0,3.0,-3.0,2.11933471933,2.30930275815
21960,3,1,11,6,1,0,7,0,3,3.1891697678299997,3.20509441302,3.5714285714300003,2.79693639812,3,4,2.8,1.9721221335299999,1,0.138564064606,3.0,-3.0,2.3225806451599995,2.62529810307
16055,1,1,33,4,0,0,6,0,2,2.45661528478,2.4617054875499997,3.0,2.12090324806,3,4,2.29702970297,1.5166038667299997,1,0.0,2.0,-3.0,1.9314741035900003,2.12636144415
17336,4,1,11,5,1,1,7,0,2,2.7997139617799998,2.8059557701999998,3.0,2.5796268888,3,3,2.34693877551,1.9032742367400002,3,0.0,2.0,-0.502770083102,2.00682593857,2.19119380475
743,4,1,5,2,0,0,4,0,3,2.95071738358,2.9709456430000003,3.4,2.54419724572,3,4,2.6409691630000003,1.79068351271,1,0.144087631928,3.0,-3.0,2.27755102041,2.49334913458
7774,1,1,5,2,0,0,5,0,3,3.41639449858,3.4243051154,4.0,3.10179988449,4,4,3.1702127659599997,2.3181529454099996,1,0.0,3.0,-3.0,2.7529711375200003,2.99404687551
1388,4,1,22,4,0,0,6,0,3,3.5939368581,3.60004230936,4.0,3.3276706793599997,4,4,3.3904653802499998,2.8553457146200003,1,0.0,4.0,-3.0,2.98841044003,3.22892131478
295,4,1,28,4,1,1,5,0,3,3.0700150276200002,3.0871369865099996,3.3636363636400004,2.75686578936,3,4,2.59829059829,1.8137809778799998,3,0.14301358438200001,3.0,10.1791981178,2.14024390244,2.38904827214
28014,2,2,108,8,0,0,5,0,0,2.9500818609799997,2.96590225435,3.22222222222,2.5911985896700003,3,4,2.7339743589700003,1.8196335804799997,1,0.129022668509,3.0,-3.0,2.23448275862,2.52661205895
25600,2,2,107,10,0,0,4,0,2,2.71048119751,2.7127327540900006,3.0,2.3723964892700002,3,4,2.53642384106,1.6150109573500002,1,0.0,3.0,-3.0,2.16487455197,2.3717293801
4945,4,1,31,2,0,0,5,0,3,3.5606490066800003,3.5626513539399998,4.0,3.2624729619300004,4,4,3.3904653802499998,2.76939150311,1,0.0,4.0,-3.0,2.98841044003,3.22892131478
18221,1,1,33,1,0,0,3,0,1,2.55260154507,2.5743971287900003,3.33333333333,2.1635664804,3,4,2.30042918455,1.3983582354799997,1,0.141421356237,2.0,-3.0,1.9176954732499998,2.11883066621
1638,4,1,31,2,0,0,5,0,1,3.5425588871099998,3.54445372013,4.0,3.2843566902999997,4,4,3.4285714285699997,2.76670675158,2,0.0,4.0,-2.0,3.1898734177200003,3.3183568692
