ID_CORRELATIVO,CODMES,ATTRITION,SEXO,ESTADO_CIVIL,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,RANG_SDO_PASIVO_MENOS0,FLG_NOMINA,RANG_NRO_PRODUCTOS_MENOS0,SDO_ACTIVO_MENOS0,FLG_SEGURO_MENOS0,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL3_MENOS0,NRO_ENTID_SSFF_MENOS0,FLG_SDO_OTSSFF_MENOS0
78965,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,28,0,Rango_SDO_01,1,Rango_02,0,0,3,0,15,4,0
5024,201208,1,F,Soltero,1,Rang_ingreso_01,Lima,32,0,Cero,0,Rango_02,0,1,0,0,0,0,0
31129,201208,0,M,Soltero,1,,Lima,25,3,Rango_SDO_04,0,Rango_03,0,1,0,3,4,0,0
39811,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,22,0,Rango_SDO_05,0,Rango_01,0,0,0,0,0,1,1
89711,201208,0,M,Soltero,0,Rang_ingreso_01,Lima,25,0,Rango_SDO_05,0,Rango_02,0,0,0,0,8,0,0
18877,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,43,5,Cero,0,Rango_02,0,1,0,0,0,4,1
42821,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,35,0,Rango_SDO_01,1,Rango_02,0,0,0,0,11,2,1
76753,201208,0,M,Soltero,1,Rang_ingreso_08,Lima,36,5,Rango_SDO_01,0,Rango_03,178840,1,0,0,0,2,1
14782,201208,0,M,Soltero,1,,Lima,42,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,1,0
50489,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,40,9,Rango_SDO_01,1,Rango_02,0,0,6,2,7,0,0
39679,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,62,4,Rango_SDO_01,1,Rango_04,3740,1,0,0,32,1,0
91456,201208,0,M,Soltero,1,Rang_ingreso_05,Provincia,34,6,Rango_SDO_01,0,Rango_02,0,0,0,0,3,0,0
8162,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,36,0,Rango_SDO_01,1,Rango_02,0,0,0,0,5,1,1
7155,201208,0,M,Soltero,1,Rang_ingreso_09,Provincia,43,9,Rango_SDO_06,1,Rango_02,0,0,0,10,2,2,0
29992,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,26,0,Rango_SDO_04,1,Rango_02,0,0,0,5,6,2,1
78784,201208,0,M,Soltero,0,,,,0,Rango_SDO_03,0,Rango_02,0,0,0,0,0,0,0
67944,201208,0,M,Soltero,1,Rang_ingreso_05,Provincia,36,8,Rango_SDO_04,1,Rango_04,24170,1,0,0,5,3,1
77016,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,45,0,Rango_SDO_01,0,Rango_02,0,0,0,0,2,1,1
17808,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,40,0,Rango_SDO_01,1,Rango_02,0,0,0,0,6,0,0
34322,201208,1,F,Soltero,1,,Lima,24,,Rango_SDO_03,0,Rango_02,0,0,0,7,1,0,0
92926,201208,1,F,Soltero,1,Rang_ingreso_02,Lima,40,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,1,0
70340,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,31,5,Cero,0,Rango_03,2130,1,0,4,0,6,1
65890,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,24,7,Cero,0,Rango_02,0,0,0,0,0,1,1
88415,201208,0,M,Soltero,0,,Lima,27,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
65573,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,23,4,Rango_SDO_04,1,Rango_04,40,1,5,2,16,2,1
89920,201208,0,M,Soltero,0,,,,0,Rango_SDO_14,0,Rango_01,0,0,0,0,0,0,0
76250,201208,0,M,Soltero,0,Rang_ingreso_01,Provincia,32,0,Rango_SDO_02,0,Rango_02,0,0,0,0,0,0,0
3939,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,28,0,Rango_SDO_03,1,Rango_02,0,0,0,0,7,1,1
8791,201208,0,M,Soltero,1,Rang_ingreso_06,Lima,31,7,Rango_SDO_07,1,Rango_05,24230,1,14,6,13,4,1
51549,201208,1,F,Soltero,0,Rang_ingreso_01,Lima,57,3,Rango_SDO_01,0,Rango_02,0,0,3,0,4,0,0
4568,201208,0,M,Soltero,1,Rang_ingreso_05,Lima,42,4,Cero,0,Rango_02,0,1,0,0,1,6,1
80135,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,33,3,Rango_SDO_01,0,Rango_03,0,1,0,0,0,3,1
97554,201208,0,M,Casado,1,Rang_ingreso_03,Lima,21,1,Rango_SDO_02,1,Rango_03,1900,1,4,8,5,1,0
6916,201208,0,M,Casado,1,Rang_ingreso_03,Lima,32,1,Rango_SDO_05,0,Rango_03,0,1,0,0,7,1,0
27744,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,39,0,Rango_SDO_01,1,Rango_02,0,0,0,0,11,0,0
42297,201208,0,M,Casado,1,Rang_ingreso_06,,,1,Rango_SDO_04,1,Rango_03,0,1,0,0,16,1,0
25997,201208,1,F,Casado,1,Rang_ingreso_02,Lima,32,3,Rango_SDO_01,0,Rango_04,9110,1,0,0,1,3,1
56415,201208,0,M,Casado,1,,Provincia,25,4,Rango_SDO_07,0,Rango_02,0,0,0,0,0,0,0
95393,201208,0,M,Casado,1,Rang_ingreso_04,Lima,40,9,Rango_SDO_01,1,Rango_04,1190,1,0,20,12,4,1
79787,201208,0,M,Casado,1,Rang_ingreso_06,Lima,28,6,Rango_SDO_13,1,Rango_04,0,1,0,12,8,0,0
50685,201208,0,M,Casado,1,Rang_ingreso_02,Lima,30,4,Rango_SDO_01,0,Rango_05,7320,1,1,0,0,1,0
92905,201208,0,M,Casado,1,Rang_ingreso_04,Lima,31,4,Rango_SDO_01,1,Rango_02,0,0,1,19,14,0,0
38932,201208,0,M,Casado,1,Rang_ingreso_01,Lima,33,5,Rango_SDO_14,0,Rango_02,0,0,2,0,1,1,0
74975,201208,0,M,Casado,1,Rang_ingreso_09,Lima,26,9,Rango_SDO_13,1,Rango_03,0,1,0,17,15,5,0
48547,201208,0,M,Casado,1,Rang_ingreso_09,Provincia,46,10,Cero,0,Rango_03,0,1,0,0,1,0,0
47120,201208,0,M,Casado,1,Rang_ingreso_07,Lima,31,0,Rango_SDO_07,0,Rango_02,0,0,1,0,0,1,1
896,201208,0,M,Casado,1,Rang_ingreso_03,Lima,59,6,Rango_SDO_04,0,Rango_04,5900,1,0,0,3,5,1
16727,201208,0,M,Casado,1,Rang_ingreso_03,Lima,35,6,Rango_SDO_07,1,Rango_03,0,1,0,6,5,6,1
56644,201208,0,M,Casado,1,Rang_ingreso_07,Lima,51,6,Rango_SDO_08,1,Rango_04,0,1,0,0,23,2,1
30843,201208,0,M,Casado,1,Rang_ingreso_04,Provincia,36,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,1,0
75368,201208,0,M,Casado,1,Rang_ingreso_07,Provincia,41,7,Rango_SDO_14,1,Rango_04,0,1,4,23,1,2,0
46613,201208,1,F,Casado,1,Rang_ingreso_04,Provincia,40,6,Rango_SDO_02,0,Rango_04,5310,1,0,0,5,3,1
67149,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,26,0,Cero,0,Rango_02,0,1,0,0,0,3,1
38350,201208,0,M,Casado,1,Rang_ingreso_04,Provincia,31,4,Rango_SDO_01,1,Rango_02,0,0,0,19,9,0,0
5055,201208,0,M,Casado,1,Rang_ingreso_01,Lima,49,0,Rango_SDO_01,0,Rango_02,0,0,0,0,5,4,1
64987,201208,0,M,Casado,1,Rang_ingreso_02,,,0,Rango_SDO_04,1,Rango_03,0,1,0,0,12,0,0
38479,201208,1,F,Casado,0,,Provincia,24,0,Rango_SDO_01,0,Rango_02,0,0,0,0,6,0,0
22573,201208,0,M,Casado,1,Rang_ingreso_01,Lima,39,0,Cero,0,Rango_02,0,0,3,1,1,5,1
51182,201208,0,M,Casado,0,Rang_ingreso_04,Provincia,44,8,Rango_SDO_01,1,Rango_02,0,0,0,0,22,0,0
44431,201208,1,F,Casado,1,Rang_ingreso_04,Lima,25,0,Rango_SDO_06,0,Rango_03,4030,1,1,9,0,6,1
45603,201208,1,F,Casado,1,Rang_ingreso_03,Lima,,0,Rango_SDO_01,0,Rango_02,0,0,0,0,1,1,1
89936,201208,0,M,Casado,0,Rang_ingreso_03,Lima,23,3,Rango_SDO_02,1,Rango_03,0,0,4,21,8,0,0
79520,201208,0,M,Casado,1,Rang_ingreso_09,Lima,37,2,Rango_SDO_14,1,Rango_04,0,1,0,3,4,1,0
19011,201208,1,M,Casado,1,Rang_ingreso_01,Lima,29,0,Rango_SDO_01,0,Rango_03,5540,1,0,0,3,4,1
58076,201208,0,M,Casado,1,Rang_ingreso_06,Lima,42,6,Rango_SDO_01,0,Rango_05,109590,1,0,0,0,1,0
9407,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,27,1,Cero,0,Rango_02,0,1,0,0,0,6,1
78082,201208,0,M,Casado,1,Rang_ingreso_04,Lima,28,7,Rango_SDO_05,1,Rango_04,8730,1,10,1,0,2,1
25502,201208,0,M,Casado,1,Rang_ingreso_03,Lima,26,8,Rango_SDO_01,1,Rango_03,0,1,0,0,19,1,1
40373,201208,1,M,Casado,1,Rang_ingreso_02,Provincia,38,0,Rango_SDO_01,1,Rango_02,0,0,0,0,5,0,0
93578,201208,0,M,Casado,0,,,,0,Rango_SDO_07,0,Rango_02,0,0,0,4,0,0,0
93561,201208,0,M,Casado,1,Rang_ingreso_03,Lima,43,9,Rango_SDO_08,1,Rango_02,0,0,6,0,4,4,1
90936,201208,0,M,Casado,1,Rang_ingreso_06,Lima,33,8,Rango_SDO_14,1,Rango_04,0,1,2,1,4,2,0
54569,201208,0,M,Casado,1,Rang_ingreso_04,Lima,25,0,Rango_SDO_01,0,Rango_04,5630,1,0,23,3,6,1
71982,201208,0,M,Casado,1,Rang_ingreso_04,Lima,39,5,Cero,0,Rango_03,3080,1,0,0,4,4,1
28605,201208,1,F,Casado,1,Rang_ingreso_04,Lima,29,5,Rango_SDO_01,0,Rango_03,4300,1,1,0,6,3,1
33261,201208,1,M,Casado,1,Rang_ingreso_01,Lima,75,,Cero,0,Rango_01,0,0,0,0,0,1,1
32405,201208,0,M,Casado,1,Rang_ingreso_02,Lima,27,7,Rango_SDO_01,0,Rango_02,0,0,0,0,0,1,0
90746,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,36,0,Rango_SDO_02,0,Rango_01,0,0,0,0,0,2,1
21359,201208,0,M,Casado,1,Rang_ingreso_01,Lima,40,0,Rango_SDO_01,0,Rango_03,12100,1,3,0,1,2,1
45342,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,46,5,Cero,0,Rango_02,0,1,0,0,0,4,1
15784,201208,0,M,Casado,1,,Provincia,54,0,Rango_SDO_09,0,Rango_02,0,0,0,0,0,0,0
88118,201208,0,M,Casado,1,Rang_ingreso_02,Lima,24,7,Rango_SDO_07,1,Rango_02,0,0,0,0,17,5,1
2135,201208,0,M,Casado,0,,,,0,Rango_SDO_04,0,Rango_02,0,0,0,8,0,0,0
61670,201208,0,M,Casado,0,,,,,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
73616,201208,0,M,Casado,1,Rang_ingreso_06,Lima,37,0,Rango_SDO_05,0,Rango_04,173260,1,3,0,3,2,1
93450,201208,0,M,Casado,1,Rang_ingreso_07,Lima,32,6,Rango_SDO_04,0,Rango_03,21990,1,8,4,10,4,1
6481,201208,0,M,Casado,1,Rang_ingreso_03,Lima,43,8,Cero,0,Rango_02,0,1,0,0,0,3,1
63759,201208,0,M,Casado,0,,Lima,24,0,Rango_SDO_02,0,Rango_02,0,0,0,1,9,0,0
21834,201208,1,F,Casado,0,,Lima,,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
90782,201208,0,M,Casado,1,Rang_ingreso_02,Lima,20,0,Rango_SDO_02,1,Rango_02,0,0,7,0,13,0,0
47745,201208,1,F,Casado,0,,Provincia,,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
78123,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,26,0,Rango_SDO_06,0,Rango_02,0,0,0,6,0,0,0
18892,201208,0,M,Casado,1,Rang_ingreso_03,Lima,24,6,Rango_SDO_01,1,Rango_04,1360,1,3,26,13,2,1
40670,201208,0,M,Casado,1,Rang_ingreso_02,Lima,39,6,Cero,0,Rango_01,0,0,0,0,0,6,1
40988,201208,0,M,Casado,1,Rang_ingreso_05,Lima,32,8,Cero,0,Rango_03,0,1,9,1,0,3,1
97523,201208,0,M,Casado,1,Rang_ingreso_07,Provincia,34,4,Rango_SDO_09,0,Rango_05,12220,1,6,1,27,1,0
17642,201208,0,M,Casado,1,Rang_ingreso_05,Lima,41,5,Cero,0,Rango_02,2230,1,0,0,0,4,1
34208,201208,1,M,Casado,1,Rang_ingreso_01,Provincia,24,0,Rango_SDO_01,0,Rango_02,0,0,0,0,11,1,0
31711,201208,0,M,Casado,0,,,,0,Rango_SDO_04,0,Rango_02,0,0,0,0,0,0,0
97561,201208,0,M,Casado,1,Rang_ingreso_06,Lima,42,3,Cero,0,Rango_02,0,1,0,0,0,6,1
39949,201208,0,M,Casado,1,Rang_ingreso_03,Lima,31,0,Cero,0,Rango_02,0,1,0,0,1,5,1
9032,201208,0,M,Casado,1,Rang_ingreso_04,Provincia,28,0,Cero,0,Rango_02,0,1,0,0,0,4,1
12285,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,59,0,Cero,0,Rango_02,3010,1,0,0,0,3,1
73437,201208,0,M,Casado,1,Rang_ingreso_03,Lima,27,6,Rango_SDO_04,0,Rango_03,0,1,5,13,3,1,0
46362,201208,0,M,Casado,1,Rang_ingreso_04,Lima,31,4,Rango_SDO_03,1,Rango_04,4590,1,3,7,9,2,1
52073,201208,0,M,Casado,1,Rang_ingreso_05,Provincia,30,7,Rango_SDO_04,1,Rango_03,7390,1,2,7,15,2,1
55617,201208,0,M,Casado,1,Rang_ingreso_03,Lima,35,2,Rango_SDO_01,0,Rango_03,0,1,0,0,0,5,1
91422,201208,0,M,Casado,0,Rang_ingreso_03,,,0,Rango_SDO_01,1,Rango_02,0,0,0,0,2,0,0
97313,201208,0,M,Casado,1,Rang_ingreso_02,Lima,40,0,Rango_SDO_01,1,Rango_02,0,0,0,0,13,0,0
18898,201208,0,M,Casado,0,Rang_ingreso_05,Provincia,,0,Rango_SDO_02,1,Rango_03,0,1,0,0,1,0,0
21833,201208,0,M,Casado,0,,Lima,24,0,Rango_SDO_01,0,Rango_02,0,0,0,17,1,0,0
97163,201208,0,M,Casado,0,Rang_ingreso_02,Lima,,0,Rango_SDO_04,1,Rango_03,0,1,0,0,11,0,0
5167,201208,0,M,Casado,1,,Provincia,35,0,Rango_SDO_13,0,Rango_01,0,0,0,0,0,0,0
78019,201208,1,M,Casado,1,Rang_ingreso_03,Lima,26,,Cero,0,Rango_02,0,1,6,0,3,3,1
20707,201208,1,F,Casado,1,Rang_ingreso_04,Lima,22,0,Cero,0,Rango_02,0,1,0,0,0,4,1
4043,201208,0,M,Casado,0,Rang_ingreso_01,Provincia,47,0,Rango_SDO_02,0,Rango_02,0,0,0,0,0,0,0
61620,201208,0,M,Casado,0,,,,0,Rango_SDO_11,0,Rango_02,0,0,1,0,4,0,0
31818,201208,1,M,Casado,1,Rang_ingreso_06,Lima,33,4,Rango_SDO_03,0,Rango_03,1380,1,0,0,4,2,1
90360,201208,0,M,Casado,1,Rang_ingreso_02,Lima,50,2,Rango_SDO_01,0,Rango_03,0,1,0,0,0,3,1
38160,201208,0,M,Casado,1,Rang_ingreso_01,Lima,39,0,Rango_SDO_01,1,Rango_02,0,0,0,0,8,0,0
56175,201208,0,M,Casado,1,Rang_ingreso_06,Provincia,37,5,Rango_SDO_02,0,Rango_04,1790,1,0,0,15,1,0
37800,201208,0,M,Casado,0,Rang_ingreso_01,Lima,46,9,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
97054,201208,0,M,Casado,1,Rang_ingreso_02,Lima,38,10,Rango_SDO_02,1,Rango_02,0,0,0,0,18,1,1
34317,201208,0,M,Casado,1,,Lima,24,0,Rango_SDO_01,0,Rango_04,40000,1,0,0,0,1,0
64298,201208,0,M,Casado,1,Rang_ingreso_05,Provincia,63,0,Cero,0,Rango_02,0,1,0,0,0,7,1
40734,201208,0,M,Casado,1,Rang_ingreso_01,Lima,62,4,Rango_SDO_03,0,Rango_03,0,1,0,0,0,8,1
86574,201208,1,M,Casado,1,Rang_ingreso_02,Provincia,24,,Cero,0,Rango_02,0,1,0,0,0,3,1
57270,201208,1,M,Casado,1,Rang_ingreso_02,Provincia,28,0,Rango_SDO_01,1,Rango_02,0,0,3,0,12,2,1
33275,201208,0,M,Casado,1,Rang_ingreso_04,Provincia,27,0,Cero,0,Rango_03,0,1,1,0,6,2,1
88631,201208,0,M,Casado,1,Rang_ingreso_02,Lima,30,0,Cero,0,Rango_02,0,1,0,0,0,3,1
44709,201208,0,M,Casado,1,Rang_ingreso_06,Provincia,29,4,Rango_SDO_09,1,Rango_04,0,1,2,0,16,0,0
10096,201208,0,M,Casado,1,Rang_ingreso_02,Lima,23,0,Rango_SDO_01,1,Rango_02,0,0,1,3,8,1,1
83621,201208,1,M,Casado,1,Rang_ingreso_01,Lima,28,0,Rango_SDO_01,1,Rango_02,0,0,0,5,5,1,1
2113,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,36,8,Rango_SDO_03,1,Rango_03,0,0,0,0,4,5,1
90467,201208,1,M,Casado,1,Rang_ingreso_01,Provincia,57,4,Cero,0,Rango_02,0,0,0,0,0,4,1
36233,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,32,4,Rango_SDO_04,0,Rango_04,360,1,0,0,11,2,0
71718,201208,1,M,Casado,1,Rang_ingreso_03,Provincia,28,0,Rango_SDO_01,1,Rango_02,0,0,0,0,10,4,1
40183,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,25,0,Rango_SDO_02,1,Rango_02,0,0,4,0,7,1,0
90980,201208,0,M,Casado,1,Rang_ingreso_02,Lima,36,0,Rango_SDO_01,1,Rango_02,0,0,1,0,5,3,0
13583,201208,0,M,Casado,1,Rang_ingreso_04,Provincia,46,0,Rango_SDO_01,0,Rango_02,0,0,0,0,3,6,1
94921,201208,1,M,Casado,1,Rang_ingreso_01,Lima,56,,Cero,0,Rango_01,0,0,0,0,0,3,1
7699,201208,0,M,Casado,1,Rang_ingreso_06,Lima,32,7,Rango_SDO_01,1,Rango_02,0,0,8,3,25,0,0
17548,201208,0,M,Casado,1,Rang_ingreso_07,Lima,34,8,Rango_SDO_07,1,Rango_05,2400,1,2,0,5,2,0
99407,201208,1,F,Casado,0,,,,0,Cero,0,Rango_02,0,0,0,0,0,0,0
90115,201208,0,M,Casado,1,,Provincia,41,0,Rango_SDO_03,0,Rango_02,0,0,0,0,0,0,0
25794,201208,0,M,Casado,1,Rang_ingreso_05,Provincia,37,0,Cero,0,Rango_02,0,1,0,0,1,2,1
35603,201208,1,M,Casado,1,Rang_ingreso_01,Lima,20,2,Rango_SDO_01,0,Rango_02,0,0,0,0,0,1,1
84025,201208,0,M,Casado,1,,Lima,,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,1,0
29511,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,28,0,Rango_SDO_01,1,Rango_02,0,0,0,0,2,3,1
34432,201208,0,M,Casado,1,,Provincia,41,1,Rango_SDO_01,0,Rango_02,0,1,0,4,3,0,0
26979,201208,1,M,Casado,0,Rang_ingreso_02,,,0,Rango_SDO_01,1,Rango_02,0,0,1,0,12,0,0
14187,201208,1,M,Casado,1,Rang_ingreso_02,Provincia,39,0,Rango_SDO_01,0,Rango_02,0,0,0,0,3,0,0
34857,201208,0,M,Casado,1,Rang_ingreso_03,Lima,26,4,Rango_SDO_01,1,Rango_04,10260,1,2,11,6,3,1
38247,201208,0,M,Casado,1,Rang_ingreso_04,Lima,23,0,Rango_SDO_13,0,Rango_02,0,0,0,0,0,2,1
80264,201208,0,M,Casado,1,,Provincia,27,0,Rango_SDO_01,0,Rango_02,0,0,1,0,1,2,1
19200,201208,1,F,Casado,0,,Lima,56,,Rango_SDO_02,0,Rango_02,0,0,0,0,0,0,0
70017,201208,0,M,Casado,1,Rang_ingreso_01,Lima,70,0,Cero,0,Rango_01,2300,0,0,0,0,2,1
72066,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,30,8,Rango_SDO_01,1,Rango_03,0,1,0,5,2,1,1
2845,201208,0,M,Casado,1,Rang_ingreso_08,Lima,36,6,Cero,0,Rango_03,0,1,0,0,0,1,0
65670,201208,0,M,Casado,0,Rang_ingreso_04,Provincia,39,0,Rango_SDO_03,1,Rango_02,0,0,0,0,1,0,0
21818,201208,0,M,Casado,1,Rang_ingreso_04,Lima,30,7,Rango_SDO_01,1,Rango_03,0,1,2,0,7,5,1
45293,201208,0,M,Casado,1,Rang_ingreso_05,Lima,27,3,Rango_SDO_01,0,Rango_03,0,1,0,1,0,2,1
31613,201208,1,F,Casado,1,,Provincia,24,0,Rango_SDO_01,0,Rango_02,0,0,0,0,5,2,1
35203,201208,0,M,Casado,1,Rang_ingreso_05,Lima,25,5,Rango_SDO_07,1,Rango_05,9740,1,7,17,12,4,1
23467,201208,1,M,Casado,1,Rang_ingreso_01,Lima,69,0,Cero,0,Rango_01,0,0,0,0,0,2,0
94401,201208,0,M,Casado,0,,Provincia,27,0,Rango_SDO_04,0,Rango_02,0,0,0,0,5,0,0
45627,201208,0,M,Casado,1,Rang_ingreso_02,Lima,29,5,Rango_SDO_02,1,Rango_02,0,0,1,1,9,1,1
22922,201208,0,M,Casado,0,,Provincia,25,0,Rango_SDO_04,0,Rango_03,0,1,0,0,0,0,0
71701,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,25,2,Rango_SDO_01,1,Rango_04,4150,1,6,2,4,1,0
62186,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,29,1,Rango_SDO_04,0,Rango_04,8960,1,1,0,1,3,1
38762,201208,1,F,Casado,0,,,,1,Rango_SDO_01,0,Rango_03,0,1,0,2,13,0,0
70669,201208,0,M,Casado,1,Rang_ingreso_03,Lima,33,3,Rango_SDO_06,0,Rango_04,0,1,0,0,0,7,1
96451,201208,0,M,Casado,0,,Lima,31,0,Rango_SDO_06,0,Rango_02,0,0,0,0,11,0,0
827,201208,0,M,Casado,1,Rang_ingreso_05,Lima,48,3,Rango_SDO_12,0,Rango_03,0,1,0,3,14,1,0
44195,201208,0,M,Casado,1,Rang_ingreso_04,Lima,31,10,Rango_SDO_02,1,Rango_03,0,1,8,0,27,1,1
69184,201208,0,M,Casado,1,Rang_ingreso_04,Lima,29,5,Rango_SDO_09,0,Rango_03,0,0,0,0,0,1,1
40257,201208,0,M,Casado,1,Rang_ingreso_03,Lima,31,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,2,1
81173,201208,0,M,Casado,1,Rang_ingreso_07,Lima,33,2,Rango_SDO_01,1,Rango_03,74900,1,7,18,12,2,1
29570,201208,0,M,Casado,1,Rang_ingreso_06,Provincia,32,8,Rango_SDO_06,0,Rango_03,0,0,5,0,10,0,0
27408,201208,0,M,Casado,0,Rang_ingreso_04,Lima,36,0,Rango_SDO_01,1,Rango_02,0,0,0,0,6,0,0
75709,201208,0,M,Casado,1,Rang_ingreso_02,Lima,72,0,Cero,0,Rango_01,5000,0,0,0,0,1,0
46736,201208,0,M,Casado,1,Rang_ingreso_06,Lima,29,6,Rango_SDO_01,0,Rango_03,0,1,0,4,0,4,1
64469,201208,0,M,Casado,1,Rang_ingreso_04,Provincia,43,5,Rango_SDO_08,0,Rango_04,0,1,0,0,1,1,0
79388,201208,1,M,Casado,0,Rang_ingreso_02,Lima,23,6,Rango_SDO_01,0,Rango_02,0,0,0,1,11,0,0
48436,201208,1,M,Casado,1,Rang_ingreso_01,Lima,34,,Cero,0,Rango_02,0,1,0,0,0,4,1
33762,201208,0,M,Casado,0,,Lima,21,4,Rango_SDO_01,0,Rango_02,0,0,0,10,2,0,0
6279,201208,0,M,Casado,1,Rang_ingreso_02,Lima,43,0,Rango_SDO_01,0,Rango_02,0,0,1,2,4,2,0
30622,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,31,0,Rango_SDO_01,0,Rango_02,0,0,0,0,3,1,1
86757,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,29,4,Rango_SDO_13,0,Rango_03,360,1,3,0,1,5,1
95734,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,35,0,Rango_SDO_03,1,Rango_02,0,0,0,0,7,1,0
56867,201208,0,M,Casado,1,Rang_ingreso_01,Lima,24,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,4,1
43134,201208,1,M,Casado,1,Rang_ingreso_03,Lima,59,5,Cero,0,Rango_03,0,1,0,0,0,7,1
29492,201208,0,M,Casado,1,Rang_ingreso_06,Lima,34,0,Rango_SDO_01,1,Rango_02,0,0,2,1,6,3,0
50519,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,45,0,Rango_SDO_01,1,Rango_02,0,0,0,0,3,2,1
24330,201208,0,M,Casado,0,Rang_ingreso_01,Lima,21,2,Rango_SDO_04,0,Rango_02,0,0,0,0,8,0,0
36909,201208,0,M,Casado,1,Rang_ingreso_02,Lima,32,10,Rango_SDO_02,1,Rango_05,580,1,0,17,9,0,0
43500,201208,1,F,Casado,0,,Provincia,,0,Rango_SDO_01,0,Rango_02,0,0,0,1,1,0,0
49321,201208,0,M,Casado,1,,Provincia,26,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,1,1
50751,201208,0,M,Casado,1,,Lima,23,0,Rango_SDO_05,0,Rango_04,0,1,0,0,0,1,0
19080,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,23,1,Rango_SDO_01,1,Rango_02,0,0,1,24,6,2,0
64761,201208,0,M,Casado,1,,Lima,25,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
97294,201208,0,M,Casado,1,Rang_ingreso_05,Lima,44,0,Cero,0,Rango_02,0,1,0,0,2,4,1
42269,201208,0,M,Casado,1,Rang_ingreso_07,Lima,33,10,Rango_SDO_04,1,Rango_04,7050,1,7,0,10,3,1
29811,201208,0,M,Casado,1,Rang_ingreso_05,Lima,29,8,Rango_SDO_03,1,Rango_03,0,1,7,0,8,4,1
27303,201208,0,M,Casado,1,Rang_ingreso_01,Lima,45,0,Cero,0,Rango_01,0,0,0,0,0,0,0
10414,201208,1,F,Casado,1,Rang_ingreso_04,Lima,42,9,Rango_SDO_01,0,Rango_03,0,1,1,0,3,8,1
27431,201208,0,M,Casado,1,Rang_ingreso_08,Lima,37,10,Cero,0,Rango_03,4710,1,1,0,2,5,1
29482,201208,0,M,Casado,0,,,,0,Rango_SDO_04,0,Rango_02,0,0,1,0,0,0,0
14421,201208,0,M,Casado,1,Rang_ingreso_05,Provincia,28,6,Rango_SDO_11,1,Rango_02,0,0,0,9,2,2,1
82469,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,26,3,Rango_SDO_09,1,Rango_05,16430,1,0,18,25,2,0
70901,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,30,0,Cero,0,Rango_02,0,1,0,0,3,7,1
99010,201208,0,M,Casado,1,Rang_ingreso_03,Lima,39,7,Rango_SDO_06,1,Rango_02,0,0,9,0,10,0,0
