ID_CORRELATIVO,CODMES,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
35404,201208,20,80,0,0,0,0,1,1,1,0,0,0,2,6,4,2,0,2,15,21,23,14,7,15,6,9,20,43,18,10,1,1,1,0,0,0,0,0,0,0,0,0
55288,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50890,201208,480,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,15,12,5,19,15,11,4,7,0,6,6,6,1,1,0,0,1,1,0,0,0,0,0,0
64563,201208,59050,62160,63260,66160,69020,70110,1,1,1,1,1,1,1,2,2,0,3,5,0,0,0,0,0,1,39,42,37,41,48,34,6,6,6,7,7,7,1,1,1,1,1,1
62742,201208,0,0,510,800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,12,5,0,0,0,1,1,1,1,0,0,0,0,0,0
49571,201208,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,3,11,3,0,0,0,7,5,4,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0
22418,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42,33,33,28,28,26,4,5,5,5,5,5,1,1,1,1,1,1
54565,201208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,1,1,1,1,1,1
82900,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,1,4,0,1,1,1,1,1,1,0,0,0,0,0,0
75309,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,3,3,3,2,1,1,1,1,1,1
93482,201208,0,0,0,0,0,0,1,1,1,1,1,1,4,5,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
52024,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
62581,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58734,201208,17990,18750,19220,10100,11320,18320,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5,7,6,1,9,4,6,6,6,6,6,6,1,1,1,1,1,1
97739,201208,4310,9240,8350,0,550,5040,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
75239,201208,35350,36090,36690,37630,38120,39160,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,7,6,5,1,1,1,1,1,1
19440,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,15,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
8883,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31179,201208,9950,10510,9750,9810,9310,7720,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2,2,2,2,2,2,1,1,1,1,1,1
26916,201208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66428,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,6,20,11,20,3,3,3,3,3,3,1,1,1,1,1,0
98343,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,9,7,17,13,1,1,1,1,1,1,1,1,1,1,1,1
31277,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,1,1,1,1,1,1
4758,201208,3310,1840,660,90,2190,2750,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,7,5,5,5,5,5,5,5,1,1,1,1,1,1
29490,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,7,6,1,4,5,5,6,6,6,6,1,1,1,1,1,1
90753,201208,660,370,570,0,0,0,1,1,1,1,0,0,3,3,4,0,0,0,0,0,0,0,0,0,14,8,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
95680,201208,10270,10940,11630,12820,14640,17520,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,1,1,1,1,1,1
46171,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31139,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23981,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
52758,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4,3,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1
89090,201208,175920,177300,177370,177870,176560,177820,1,1,1,1,1,1,1,3,2,3,3,4,17,18,10,11,11,16,7,6,4,9,9,6,3,3,3,3,3,3,1,1,1,1,1,1
49169,201208,60,60,260,490,200,260,0,0,0,0,0,0,1,1,1,4,6,3,0,0,0,0,0,0,21,36,39,22,19,19,2,2,2,2,2,2,1,1,1,1,1,1
95746,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,7,7,7,4,1,1,0,4,2,8,3,3,3,3,3,3,1,1,1,1,1,1
66925,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,2,1,1,1,1,1,1,1,1,1
47402,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58944,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
10661,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73466,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37994,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23600,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6850,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,9,2,0,1,0,0,0,0,0,1,0,0,0,0,0
98787,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,2,10,13,13,15,10,11,11,12,10,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0
61577,201208,2680,2400,1770,940,800,1270,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
12028,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,8,19,9,13,6,6,6,6,6,6,1,1,1,1,1,1
36240,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17521,201208,0,0,0,1970,2000,60,1,1,1,1,1,1,6,5,5,5,7,4,0,0,0,0,0,0,3,4,1,4,7,7,3,3,3,3,3,2,0,0,1,1,1,1
25815,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,6,7,10,7,8,16,0,0,0,0,0,1,5,3,4,4,4,4,1,1,1,1,1,1
58896,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,0
59551,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,9,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
51950,201208,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43006,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
81005,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
28320,201208,0,40,340,430,420,100,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,10,0,11,6,0,1,1,1,1,1,0,0,0,0,0,0
50905,201208,14110,14800,14660,14470,11170,2910,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,3,2,3,3,3,3,3,3,1,1,1,1,1,1
51603,201208,0,0,0,50,200,70,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,1,1,1,1,1,1
7326,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76038,201208,2750,3370,1880,2150,2650,3000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,14,5,13,2,2,2,2,2,2,1,1,1,1,1,1
69331,201208,100,160,210,150,220,10,1,1,1,1,1,1,0,0,0,0,0,0,12,12,8,15,18,16,3,6,2,1,9,3,4,4,4,4,4,4,1,1,1,1,1,1
48363,201208,0,0,0,0,0,0,1,1,1,1,0,0,1,2,2,3,0,0,0,0,0,0,0,0,25,22,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64030,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92446,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57793,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37474,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,3,3,3,2,1,1,1,1,1,1
26553,201208,8860,9030,9210,9300,1550,0,1,1,1,1,1,0,0,1,0,0,1,0,3,2,1,7,4,0,0,0,1,7,3,0,7,7,7,7,7,6,1,1,1,1,1,1
82232,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,2,2,2,2,2,2,1,1,1,1,0,0
97015,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,13,13,18,6,6,6,5,5,5,1,1,1,1,1,1
62793,201208,0,0,0,0,0,0,1,1,1,1,1,1,4,8,5,8,8,8,3,9,4,5,3,8,21,22,11,17,6,12,5,5,5,5,5,5,1,1,1,1,1,1
68113,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,5,1,0,0,0,0,0
71115,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93802,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67429,201208,1670,1860,2110,2280,2490,2580,1,1,1,1,1,1,0,0,0,0,0,0,7,12,4,14,2,10,16,19,16,16,20,10,5,5,5,5,5,5,1,1,1,1,1,1
65940,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,20,11,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
95000,201208,250,380,430,290,170,190,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
6792,201208,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,1,1,1,1,1,1
25329,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,19,6,9,7,19,8,4,0,4,1,8,2,2,2,2,2,2,2,1,1,1,1,1,1
43680,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67722,201208,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,14,11,7,10,0,0,0,0,0,0,0,0,0,0,0,0
64687,201208,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,6,1,1,1,1,1,2,0,0,0,0,0,0
56331,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5685,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,2,0,5,5,5,5,5,5,1,1,1,1,1,1
86029,201208,11640,11800,12560,12790,10770,15220,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,15,4,20,12,9,7,7,7,7,7,7,1,1,1,1,1,1
70853,201208,8880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,2,2,2,2,1,1,1,1,1,1
27039,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,0,0,0,5,5,5,5,5,5,0,1,1,1,1,1
3630,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,13,8,12,0,0,0,0,0,0,0,0,0,0,0,0
28182,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
17875,201208,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,9,4,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
72015,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
788,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,13,7,6,7,6,2,2,2,2,2,2,1,1,1,1,1,1
25396,201208,5410,5440,4230,1250,930,1270,1,1,1,1,1,1,0,1,1,0,2,1,7,12,8,14,7,9,12,11,8,7,10,15,4,4,5,5,5,5,1,1,1,1,1,1
1248,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,10,10,11,9,20,17,19,12,7,11,0,0,0,0,0,0,0,0,0,0,0,0
75370,201208,0,0,0,0,0,0,1,1,1,1,1,1,9,5,2,3,5,7,0,0,0,0,0,0,20,13,12,12,18,19,0,0,0,0,0,0,0,0,0,0,0,0
21884,201208,880,740,640,270,500,840,1,1,1,1,1,1,0,1,1,0,1,0,9,7,6,6,4,11,13,35,16,16,21,27,4,3,3,3,3,3,1,1,1,1,1,0
30237,201208,850,570,0,0,0,0,1,1,1,0,0,0,2,2,4,0,0,0,15,26,19,5,0,0,3,5,4,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
50871,201208,1700,700,1210,1540,1600,1630,1,1,1,1,1,1,1,0,1,0,1,1,9,8,8,2,4,6,25,18,20,24,26,26,2,2,2,2,2,2,0,0,0,0,0,0
90640,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77646,201208,22020,22640,23200,23740,24340,24800,1,1,1,1,1,1,9,9,9,12,7,7,1,0,1,3,3,0,6,5,5,10,4,9,5,5,4,4,4,4,1,1,1,1,1,0
91160,201208,3850,4840,4950,5060,5090,5190,1,1,1,1,1,1,2,4,2,2,4,5,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,2,2,2,1,1,1,1,1,1
44792,201208,1250,1270,1010,1050,1650,720,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,2,2,2,2,2,2,1,1,1,1,1,1
77338,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75846,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
51246,201208,0,0,0,0,0,0,1,1,1,0,0,0,3,3,1,0,0,0,7,0,0,0,0,0,1,0,1,0,0,0,3,3,3,2,2,2,1,1,1,1,1,1
37107,201208,790,1330,1610,1030,1580,2740,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,4,4,1,1,1,1,1,1
88543,201208,3150,3580,4070,4520,4940,5350,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,4,4,4,4,1,1,1,1,1,1
80564,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,21,0,0,0,3,3,3,2,2,2,1,1,1,1,1,1
74187,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,2,2,2,2,2,1,1,1,1,1,1
3759,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,12,11,11,12,13,0,0,0,0,0,0,0,0,0,0,0,0
8901,201208,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,18,18,15,24,25,18,13,6,6,11,19,3,1,0,0,0,0,0,0,0,0,0,0,0
12340,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,1,4,4,4,4,4,4,1,1,1,1,1,1
89283,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56818,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,24,24,24,23,4,8,5,6,5,8,3,5,4,4,4,4,0,1,1,1,1,1
40979,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
63984,201208,1140,50,100,0,5180,3260,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,11,3,3,3,3,3,2,1,1,1,1,1,1
37294,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,1,1,1,1,1,1
95206,201208,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,5,4,4,4,4,4,4,1,1,1,1,1,1
39672,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,201208,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2,3,4,4,0,0,0,0,0,0,11,16,8,3,4,20,5,5,5,5,5,5,1,1,1,1,1,1
50856,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,0,5,1,0,0,0,3,3,3,3,3,2,1,1,1,1,1,1
43902,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,9,5,13,0,0,0,23,24,14,1,1,1,1,0,0,1,1,1,0,0,0
16694,201208,12770,13460,3900,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,10,7,1,0,0,0,0,0,2,0,0,0,4,6,6,5,5,4,1,1,1,1,1,1
11214,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66722,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,5,3,6,5,11,14,4,0,4,4,8,8,5,5,5,5,5,5,1,1,1,1,1,1
4062,201208,11310,25130,25840,26770,27200,27980,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,1,1,1,1,1,1
94814,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1
3624,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
95219,201208,7730,7950,7700,3770,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,3,3,2,1,1,1,1,1,1,1,1
32452,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,27,21,11,19,11,8,0,0,0,0,0,0,0,0,0,0,0,0
58841,201208,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17313,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,4,3,0,1,1,0,0,0,0,1,1,0,0,0,0
36760,201208,136150,30710,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4,5,5,5,5,1,1,1,1,1,1
68359,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77377,201208,1440,1040,800,820,810,660,1,1,1,1,1,1,2,2,8,7,2,5,10,11,5,12,9,9,8,14,16,17,19,17,1,1,1,1,1,1,0,0,0,0,0,0
42567,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,6,6,18,2,32,2,2,2,2,2,1,1,1,1,1,1,1
71648,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0,0,13,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0
44694,201208,3280,2810,5100,4110,3840,5310,1,1,1,1,1,1,9,9,10,10,9,11,1,2,2,0,2,1,3,8,10,17,12,10,4,4,4,4,4,4,1,1,1,1,1,1
11948,201208,0,0,0,0,0,0,0,0,0,1,0,0,3,5,12,18,14,12,0,0,0,0,0,0,10,7,22,20,17,18,0,0,0,0,0,0,0,0,0,0,0,0
50424,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73797,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
60506,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
99253,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,12,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,201208,5050,5230,5160,4200,4710,4490,1,1,1,1,1,1,0,0,0,0,0,0,8,7,9,10,7,5,0,8,9,12,5,0,3,2,2,2,2,2,1,1,1,1,1,1
69481,201208,0,0,0,170,1920,1960,0,0,0,1,1,1,0,0,0,1,3,0,0,0,0,0,4,2,0,0,0,0,0,11,2,3,3,3,6,5,1,1,1,1,1,1
43629,201208,10980,11210,11300,8020,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,5,5,5,4,4,1,1,1,1,1,1
