,0,1
24521,20123,1
24522,31456,0
24523,11800,0
24524,50454,0
24525,82,1
24526,59434,0
24527,72653,1
24528,80131,1
24529,43039,1
24530,8808,1
24531,81583,0
24532,68995,1
24533,66469,0
24534,49501,0
24535,66729,1
24536,23388,1
24537,49269,0
24538,65654,1
24539,54455,1
24540,4872,1
24541,98293,1
24542,92716,0
24543,75668,0
24544,67576,1
24545,77139,0
24546,15140,1
24547,60928,0
24548,16902,0
24549,23440,1
24550,5551,0
24551,36772,1
24552,87592,1
24553,86549,0
24554,69325,0
24555,64139,1
24556,87502,1
24557,14517,0
24558,95114,1
24559,25590,1
24560,86199,1
24561,19744,1
24562,53054,1
24563,58711,0
24564,17796,1
24565,43313,0
24566,8274,0
24567,8718,0
24568,3309,1
24569,79216,0
24570,89666,0
24571,80020,0
24572,22049,1
24573,99844,1
24574,24874,1
24575,66202,1
24576,8547,1
24577,91642,1
24578,91898,1
24579,51531,1
24580,51641,1
24581,60186,0
24582,58978,1
24583,77349,1
24584,80512,1
24585,72476,1
24586,85347,1
24587,88313,0
24588,52036,1
24589,13083,0
24590,38195,0
24591,7104,0
24592,42815,1
24593,40489,1
24594,95860,0
24595,95694,0
24596,39838,0
24597,59897,0
24598,68717,0
24599,71447,1
24600,52490,1
24601,71263,1
24602,25865,1
24603,65060,0
24604,4247,1
24605,91591,1
24606,34203,0
24607,5972,0
24608,90107,1
24609,39641,0
24610,8494,1
24611,22926,1
24612,40841,0
24613,83271,0
24614,11660,0
24615,3670,0
24616,28629,1
24617,37027,1
24618,48460,0
24619,94902,0
24620,61385,0
24621,90031,0
24622,41545,0
24623,19653,1
24624,3664,1
24625,77884,1
24626,3860,1
24627,33501,1
24628,87101,0
24629,99985,0
24630,73285,1
24631,77233,1
24632,81823,1
24633,31447,1
24634,54091,0
24635,47302,1
24636,15908,1
24637,74516,1
24638,97933,1
24639,93676,1
24640,66813,1
24641,82716,1
24642,43506,0
24643,80674,0
24644,38101,0
24645,68931,0
24646,49886,1
24647,99720,1
24648,72863,0
24649,69182,0
24650,34818,1
24651,42662,1
24652,12131,0
24653,26874,1
24654,11699,1
24655,23001,1
24656,49917,1
24657,46135,1
24658,49537,0
24659,59235,1
24660,15779,1
24661,22546,0
24662,99364,0
24663,73296,1
24664,69370,0
24665,38474,0
24666,7821,1
24667,84911,0
24668,16392,0
24669,50071,1
24670,42276,1
24671,73085,1
24672,41696,1
24673,28127,1
24674,33877,0
24675,40158,1
24676,53294,0
24677,61741,0
24678,3949,1
24679,81566,1
24680,78750,1
24681,22707,1
24682,25076,0
24683,11569,1
24684,22931,0
24685,87987,0
24686,18923,0
24687,43036,0
24688,8472,0
24689,3688,1
24690,24616,1
24691,17520,1
24692,84380,1
24693,48931,1
24694,91723,1
24695,81090,1
24696,45124,0
24697,88730,1
24698,47921,0
24699,73191,0
24700,31737,0
24701,1275,0
24702,7763,0
24703,5349,1
24704,78504,1
24705,94848,1
24706,42362,1
24707,26965,1
24708,75270,1
24709,45746,0
24710,99604,0
24711,67689,0
24712,46033,1
24713,53978,0
24714,5206,1
24715,1683,1
24716,28520,1
24717,54195,1
24718,37452,1
24719,56039,1
24720,97095,0
24721,39027,1
24722,92311,0
24723,5207,1
24724,17861,1
24725,77684,1
24726,92394,0
24727,78009,0
24728,67624,1
24729,73502,1
24730,53702,1
24731,12996,0
24732,6282,0
24733,27136,1
24734,62030,1
24735,20067,1
24736,80526,1
24737,37165,0
24738,90757,0
24739,2470,0
24740,68829,1
24741,35954,0
24742,3509,0
24743,63894,1
24744,67510,0
24745,78770,0
24746,93575,1
24747,52161,1
24748,88521,0
24749,40299,0
24750,27614,0
24751,29885,1
24752,9956,0
24753,17498,0
24754,51604,1
24755,88405,1
24756,61578,1
24757,31822,1
24758,92925,0
24759,57496,0
24760,59612,1
24761,5578,1
24762,30461,1
24763,41527,1
24764,51044,1
24765,14422,0
24766,84816,1
24767,97172,1
24768,85033,1
24769,30815,1
24770,79344,1
24771,99690,0
24772,76538,1
24773,29780,0
24774,42171,1
24775,9502,0
24776,48908,1
24777,24799,1
24778,76389,1
24779,78597,1
24780,91448,0
24781,69539,0
24782,96340,1
24783,29163,0
24784,34234,0
24785,54535,0
24786,14907,0
24787,53800,1
24788,5740,1
24789,49342,1
24790,20687,1
24791,92875,0
24792,27860,1
24793,27144,0
24794,12035,1
24795,45382,0
24796,65450,1
24797,70220,1
24798,80161,1
24799,71603,1
24800,26781,1
24801,93012,1
24802,77794,0
24803,29560,1
24804,17286,1
24805,85345,0
24806,9251,0
24807,71931,0
24808,59683,1
24809,96539,1
24810,70957,0
24811,48334,0
24812,9905,0
24813,47867,1
24814,19900,1
24815,68728,1
24816,50380,1
24817,64858,1
24818,97890,0
24819,49063,1
24820,18672,1
24821,32903,1
24822,34428,0
24823,29371,1
24824,2600,0
24825,80289,0
24826,13915,1
24827,59372,1
24828,81182,0
24829,67264,1
24830,17971,1
24831,35372,0
24832,40778,0
24833,52454,1
24834,61094,0
24835,66928,0
24836,68585,1
24837,36895,0
24838,73592,1
24839,18249,1
24840,95842,1
24841,27075,1
24842,7777,0
24843,51388,1
24844,42224,0
24845,44848,1
24846,43980,0
24847,89971,0
24848,73662,1
24849,47528,1
24850,30911,1
24851,19718,1
24852,22980,1
24853,21994,0
24854,92896,0
24855,11613,1
24856,21894,0
24857,81687,1
24858,92113,0
24859,31296,1
24860,45751,0
24861,21315,1
24862,80090,1
24863,73063,1
24864,75490,1
24865,93038,0
24866,95064,1
24867,54117,1
24868,30292,1
24869,20278,0
24870,9818,0
24871,99793,1
24872,60885,0
24873,4986,0
24874,20672,1
24875,86704,1
24876,14089,1
24877,97412,1
24878,84746,1
24879,57045,0
24880,63014,1
24881,7240,1
24882,3325,1
24883,45400,1
24884,6229,1
24885,70477,1
24886,48265,0
24887,7906,1
24888,30229,0
24889,92336,1
24890,71898,0
24891,95197,1
24892,50951,0
24893,82031,1
24894,18486,1
24895,86532,1
24896,41510,1
24897,58229,0
24898,61771,1
24899,37391,0
24900,12604,1
24901,48009,0
24902,84622,1
24903,96446,1
24904,46942,1
24905,40255,0
24906,11687,0
24907,52329,1
24908,30776,1
24909,46707,1
24910,19782,1
24911,19018,0
24912,37135,0
24913,7312,0
24914,15424,1
24915,12740,1
24916,9730,1
24917,14175,1
24918,29951,1
24919,25881,1
24920,66481,0
24921,55104,1
24922,47962,1
24923,23146,1
24924,35272,1
24925,92294,1
24926,15789,0
24927,32820,0
24928,38842,1
24929,46220,1
24930,15122,1
24931,72455,0
24932,80290,0
24933,54925,1
24934,22243,1
24935,41562,1
24936,77024,0
24937,39321,1
24938,98311,1
24939,55158,1
24940,36007,1
24941,24843,0
24942,31536,1
24943,53872,0
24944,14102,1
24945,17049,0
24946,99655,0
24947,63103,0
24948,76398,1
24949,84153,0
24950,95501,0
24951,91319,0
24952,14564,0
24953,61450,1
24954,72886,0
24955,88197,1
24956,41488,1
24957,14981,0
24958,87725,1
24959,71049,1
24960,9725,1
24961,48056,0
24962,68389,0
24963,95072,0
24964,58590,0
24965,91063,0
24966,72326,1
24967,82835,0
24968,90047,0
24969,73006,0
24970,31587,1
24971,45689,0
24972,73889,1
24973,8004,0
24974,76020,1
24975,28976,0
24976,99220,0
24977,76129,1
24978,74768,0
24979,63278,0
24980,72322,1
24981,17474,0
24982,17949,0
24983,41548,1
24984,65136,1
24985,8002,1
24986,82932,1
24987,70683,1
24988,42403,1
24989,35382,1
24990,82267,0
24991,16073,0
24992,46645,0
24993,84481,1
24994,20364,1
24995,15439,1
24996,8293,1
24997,7076,1
24998,7597,1
24999,99137,0
25000,11081,0
25001,23507,1
25002,78620,1
25003,25680,0
25004,92538,1
25005,86836,1
25006,44192,0
25007,59026,1
25008,28981,1
25009,55232,1
25010,18174,0
25011,6040,1
25012,32618,0
25013,51563,1
25014,97180,0
25015,22085,0
25016,14107,1
25017,16443,1
25018,47072,1
25019,80604,1
25020,68973,0
25021,9278,1
25022,23862,1
25023,34440,1
25024,1224,1
25025,59349,1
25026,48811,1
25027,86986,0
25028,51601,0
25029,90593,1
25030,74382,0
25031,13061,1
25032,24668,1
25033,53500,1
25034,60482,0
25035,76513,1
25036,72279,1
25037,78981,1
25038,45081,0
25039,78598,1
25040,30463,0
25041,26627,1
25042,7877,1
25043,2780,1
25044,78828,1
25045,49440,1
25046,65876,0
25047,93356,1
25048,85177,1
25049,88980,1
25050,65382,1
25051,41007,1
25052,8965,1
25053,38332,0
25054,43559,0
25055,31948,0
25056,2369,0
25057,24041,1
25058,56756,0
25059,43361,1
25060,36479,1
25061,48746,0
25062,25267,1
25063,95626,0
25064,53726,0
25065,64996,1
25066,21898,0
25067,25367,1
25068,31157,1
25069,23510,0
25070,5161,1
25071,7364,0
25072,52279,0
25073,11939,1
25074,30290,0
25075,56941,0
25076,69209,0
25077,95872,1
25078,73999,1
25079,13514,0
25080,61495,1
25081,67213,1
25082,68866,0
25083,74425,1
25084,33733,1
25085,37784,0
25086,30048,1
25087,96506,0
25088,40173,0
25089,7314,1
25090,35964,0
25091,74212,0
25092,84726,0
25093,74176,1
25094,86021,1
25095,76969,1
25096,34618,1
25097,42997,0
25098,2129,0
25099,50618,1
25100,98663,1
25101,30834,0
25102,1270,1
25103,75470,0
25104,53833,0
25105,46626,0
25106,75109,0
25107,22421,0
25108,77330,0
25109,60909,1
25110,46416,0
25111,28181,1
25112,56227,1
25113,57221,1
25114,62814,0
25115,44326,1
25116,65894,0
25117,70012,0
25118,22624,1
25119,59157,0
25120,80024,1
25121,57680,1
25122,36793,1
25123,42677,1
25124,32539,1
25125,84140,1
25126,65266,1
25127,83891,1
25128,43345,0
25129,86441,1
25130,56855,1
25131,10838,1
25132,40391,0
25133,81703,0
25134,12116,0
25135,82199,1
25136,87625,0
25137,81297,0
25138,83589,1
25139,91163,0
25140,16370,1
25141,42753,0
25142,32140,0
25143,33445,1
25144,89033,1
25145,73302,1
25146,3640,1
25147,43069,0
25148,39225,1
25149,18782,1
25150,46699,1
25151,53575,1
25152,42382,1
25153,11647,0
25154,45319,1
25155,61357,0
25156,16991,1
25157,54908,1
25158,88777,1
25159,53240,1
25160,81072,1
25161,4128,1
25162,63627,0
25163,21964,1
25164,33429,1
25165,63144,0
25166,92020,0
25167,11201,1
25168,98693,1
25169,40829,1
25170,74572,1
25171,92766,0
25172,35714,1
25173,6628,1
25174,60320,1
25175,56188,0
25176,24126,0
25177,68161,0
25178,75396,1
25179,58563,1
25180,21515,1
25181,64618,1
25182,80393,1
25183,84381,1
25184,76881,1
25185,45677,0
25186,11331,0
25187,89992,0
25188,74907,1
25189,1656,1
25190,52175,0
25191,92221,1
25192,27557,1
25193,497,0
25194,24401,1
25195,81168,0
25196,81645,0
25197,74184,1
25198,87794,1
25199,35853,1
25200,7733,1
25201,54636,1
25202,74595,1
25203,73185,0
25204,38884,1
25205,50061,0
25206,54741,1
25207,8528,1
25208,90991,1
25209,81290,1
25210,24036,0
25211,89241,0
25212,32753,0
25213,35523,1
25214,40179,0
25215,30157,1
25216,58699,0
25217,43611,1
25218,53699,1
25219,83144,1
25220,54617,0
25221,2367,1
25222,87801,0
25223,55051,0
25224,28913,0
25225,99598,1
25226,28373,1
25227,79725,0
25228,39482,1
25229,5694,1
25230,59630,1
25231,13520,0
25232,4818,1
25233,36121,1
25234,84673,0
25235,22964,1
25236,6159,1
25237,86833,1
25238,24264,1
25239,11255,0
25240,73611,1
25241,97166,1
25242,86323,0
25243,31480,1
25244,88555,0
25245,2043,1
25246,89925,1
25247,43363,0
25248,32495,1
25249,68275,1
25250,7231,1
25251,65948,1
25252,63569,1
25253,38834,1
25254,13635,0
25255,30383,1
25256,37509,1
25257,8551,1
25258,13749,1
25259,29343,0
25260,49581,0
25261,70750,0
25262,1111,1
25263,78985,1
25264,82636,1
25265,52857,1
25266,3962,1
25267,78426,1
25268,69328,1
25269,31184,1
25270,10488,1
25271,82980,0
25272,37144,1
25273,70029,1
25274,42369,0
25275,48897,1
25276,91057,1
25277,69709,1
25278,7614,1
25279,71391,1
25280,32614,1
25281,35815,1
25282,97547,1
25283,27606,1
25284,49326,1
25285,78429,0
25286,47855,1
25287,89058,1
25288,48792,0
25289,19948,1
25290,20802,1
25291,74134,1
25292,10641,0
25293,43009,0
25294,95200,1
25295,24597,1
25296,47520,0
25297,85774,1
25298,86495,1
25299,12117,1
25300,57373,1
25301,60119,0
25302,11997,1
25303,69889,0
25304,31939,1
25305,23379,1
25306,2580,1
25307,33202,1
25308,17044,1
25309,52369,0
25310,99250,0
25311,65531,1
25312,36865,0
25313,31457,0
25314,36095,1
25315,54635,1
25316,84041,1
25317,93759,1
25318,228,1
25319,73443,1
25320,45666,1
25321,60349,1
25322,37117,1
25323,62950,0
25324,95100,0
25325,13459,1
25326,32049,0
25327,96483,1
25328,26694,1
25329,4643,0
25330,59021,0
25331,23699,0
25332,42754,0
25333,25948,0
25334,85465,0
25335,77114,1
25336,46110,0
25337,69800,0
25338,18827,0
25339,1582,1
25340,81706,1
25341,98072,1
25342,91635,1
25343,56864,1
25344,65288,1
25345,54818,1
25346,83991,0
25347,70836,1
25348,3555,1
25349,49892,1
25350,48346,0
25351,29515,1
25352,97712,1
25353,17659,1
25354,68566,1
25355,96449,1
25356,55714,1
25357,59511,1
25358,34146,0
25359,79734,1
25360,92572,0
25361,44718,0
25362,31345,0
25363,81520,0
25364,73988,1
25365,20256,0
25366,4134,1
25367,67523,0
25368,94671,1
25369,33926,1
25370,31898,1
25371,36181,0
25372,93930,1
25373,1030,1
25374,45006,1
25375,99257,0
25376,48836,1
25377,10754,1
25378,35960,0
25379,58970,0
25380,87685,0
25381,54326,1
25382,88657,1
25383,55442,1
25384,8680,1
25385,879,1
25386,74541,0
25387,19914,0
25388,26707,1
25389,98589,0
25390,30399,1
25391,91927,1
25392,85675,1
25393,9511,1
25394,22,0
25395,83612,0
25396,6221,0
25397,99007,0
25398,15247,1
25399,48719,1
25400,80183,1
25401,33592,0
25402,1895,1
25403,90644,1
25404,71866,0
25405,43488,0
25406,71176,1
25407,8625,1
25408,52210,1
25409,83481,0
25410,25342,0
25411,49449,0
25412,46151,1
25413,25135,1
25414,29049,1
25415,54963,1
25416,57854,0
25417,7500,0
25418,69407,1
25419,99450,0
25420,9979,1
25421,74829,1
25422,94613,0
25423,25070,1
25424,26422,1
25425,44363,1
25426,94039,1
25427,7938,1
25428,99481,1
25429,69250,1
25430,49121,1
25431,38357,1
25432,50400,0
25433,71022,1
25434,60101,1
25435,42349,1
25436,94158,1
25437,81956,0
25438,72866,0
25439,21590,1
25440,31820,0
25441,32391,1
25442,23178,0
25443,85142,0
25444,93363,1
25445,59446,1
25446,2478,1
25447,62248,0
25448,66262,1
25449,84819,1
25450,95178,0
25451,7320,1
25452,6070,1
25453,55512,1
25454,82019,1
25455,32881,0
25456,44762,1
25457,19074,1
25458,49447,0
25459,32957,1
25460,12912,1
25461,32102,1
25462,49297,1
25463,21009,0
25464,37860,1
25465,62145,1
25466,32267,0
25467,6618,1
25468,90051,1
25469,59109,0
25470,56882,0
25471,76402,0
25472,4656,0
25473,6024,0
25474,49542,1
25475,39228,1
25476,89071,1
25477,5434,0
25478,9308,1
25479,13139,1
25480,43966,0
25481,36568,0
25482,51771,0
25483,40188,0
25484,12416,0
25485,40536,1
25486,85874,0
25487,9927,0
25488,75366,0
25489,83678,0
25490,27804,1
25491,3467,1
25492,14229,1
25493,71084,1
25494,62123,0
25495,97280,0
25496,28333,1
25497,66122,1
25498,60828,1
25499,45186,1
25500,97017,1
25501,25586,0
25502,2934,1
25503,65058,1
25504,98759,1
25505,78742,1
25506,85581,1
25507,47153,1
25508,16938,1
25509,38075,0
25510,17606,1
25511,67666,1
25512,38668,0
25513,33371,0
25514,18617,0
25515,7595,1
25516,9437,0
25517,22256,0
25518,96357,0
25519,33477,1
25520,68997,1
25521,25859,0
25522,4025,1
25523,23320,1
25524,20033,0
25525,78763,0
25526,20881,1
25527,20225,0
25528,8276,1
25529,8198,1
25530,65263,1
25531,61971,1
25532,2952,0
25533,40738,0
25534,10358,1
25535,43121,1
25536,3714,0
25537,82132,0
25538,67058,1
25539,98703,1
25540,43733,1
25541,39238,0
25542,62013,0
25543,38201,0
25544,48126,1
25545,68314,0
25546,71892,1
25547,7639,1
25548,86394,1
25549,27547,0
25550,71484,0
25551,53210,0
25552,80125,1
25553,62521,1
25554,8554,1
25555,33677,1
25556,8806,1
25557,40466,1
25558,73295,0
25559,93102,0
25560,16932,1
25561,73004,1
25562,71056,1
25563,47817,1
25564,53486,1
25565,69578,1
25566,86092,0
25567,43826,1
25568,62075,1
25569,31726,0
25570,79917,1
25571,68984,1
25572,21507,0
25573,7081,1
25574,60748,1
25575,18312,1
25576,3822,1
25577,41303,1
25578,23828,1
25579,46248,1
25580,30115,1
25581,64887,1
25582,50473,0
25583,76594,1
25584,18838,1
25585,23394,1
25586,88757,1
25587,10387,1
25588,96242,1
25589,19050,1
25590,39864,0
25591,53159,1
25592,13155,1
25593,85950,1
25594,92117,1
25595,77734,0
25596,28507,1
25597,88374,1
25598,45476,1
25599,39665,0
25600,38366,1
25601,29535,1
25602,77113,0
25603,37930,1
25604,43533,0
25605,42376,1
25606,11371,1
25607,19433,1
25608,63421,1
25609,77664,1
25610,34446,0
25611,57100,0
25612,85265,0
25613,88499,1
25614,62951,1
25615,62555,1
25616,38184,1
25617,34069,1
25618,86296,0
25619,26198,1
25620,4410,1
25621,35521,0
25622,10000,1
25623,2869,1
25624,63168,0
25625,36487,1
25626,98835,1
25627,5242,0
25628,16653,1
25629,76897,1
25630,39488,1
25631,76069,0
25632,93701,1
25633,41085,1
25634,87388,1
25635,56527,1
25636,55289,0
25637,34940,1
25638,95455,0
25639,38494,1
25640,43917,0
25641,67957,0
25642,32730,1
25643,94916,1
25644,93647,1
25645,73163,0
25646,38076,0
25647,50099,1
25648,34080,1
25649,32050,0
25650,76668,1
25651,51551,1
25652,55298,1
25653,29947,1
25654,3374,0
25655,25356,0
25656,35029,1
25657,84971,1
25658,31886,1
25659,48274,0
25660,99717,1
25661,49146,0
25662,70668,0
25663,85602,1
25664,17951,1
25665,66015,0
25666,45786,1
25667,65855,1
25668,68825,1
25669,89918,1
25670,32167,1
25671,47829,0
25672,42118,1
25673,8716,1
25674,86715,0
25675,44014,0
25676,74945,1
25677,22548,1
25678,83567,0
25679,92665,1
25680,66116,1
25681,94032,0
25682,58715,0
25683,61474,0
25684,3437,0
25685,30158,0
25686,30355,0
25687,33645,1
25688,54265,0
25689,1337,1
25690,61139,0
25691,17908,1
25692,56213,1
25693,82334,1
25694,77882,1
25695,4482,1
25696,71543,1
25697,52984,1
25698,34374,1
25699,99806,1
25700,15967,1
25701,92688,0
25702,12153,1
25703,93465,1
25704,20441,1
25705,60509,0
25706,98926,1
25707,46087,1
25708,90988,0
25709,14800,1
25710,21070,0
25711,73071,1
25712,54301,0
25713,40658,0
25714,15942,1
25715,53785,1
25716,88011,0
25717,53081,1
25718,62649,0
25719,2076,1
25720,66687,0
25721,11817,1
25722,29325,1
25723,41082,1
25724,13671,0
25725,12146,1
25726,22706,1
25727,94841,1
25728,65905,0
25729,96572,1
25730,98063,1
25731,18221,1
25732,55297,1
25733,35106,1
25734,7021,1
25735,99483,0
25736,5595,1
25737,27006,1
25738,27430,1
25739,66309,1
25740,78480,1
25741,26828,1
25742,54671,0
25743,49247,0
25744,46354,1
25745,14083,1
25746,7577,1
25747,20421,1
25748,91176,0
25749,14894,1
25750,68696,1
25751,79020,1
25752,51839,0
25753,66957,1
25754,69147,0
25755,96281,0
25756,31064,0
25757,25097,1
25758,30516,1
25759,80004,0
25760,62971,0
25761,68205,1
25762,62779,0
25763,80713,0
25764,26863,0
25765,8961,1
25766,285,1
25767,50172,1
25768,76248,0
25769,58745,1
25770,96582,0
25771,93091,0
25772,11565,0
25773,93493,0
25774,36884,0
25775,47622,0
25776,16580,0
25777,96463,1
25778,29459,1
25779,15072,1
25780,22801,1
25781,30627,0
25782,38742,1
25783,14937,0
25784,3117,1
25785,99299,0
25786,75243,0
25787,82519,0
25788,29707,0
25789,28242,0
25790,69114,1
25791,44809,1
25792,83889,1
25793,8052,1
25794,1535,1
25795,6866,1
25796,26353,0
25797,49361,1
25798,29191,1
25799,53939,1
25800,39457,1
25801,10114,0
25802,6634,1
25803,21281,1
25804,50650,1
25805,93602,1
25806,22667,0
25807,48002,1
25808,36362,0
25809,62708,1
25810,29752,0
25811,4719,0
25812,19161,1
25813,87354,1
25814,27739,0
25815,83181,1
25816,43132,1
25817,14826,1
25818,77695,0
25819,79440,0
25820,98571,1
25821,219,0
25822,22723,1
25823,8364,1
25824,24896,0
25825,10097,1
25826,55071,0
25827,34840,0
25828,24564,1
25829,93328,0
25830,32305,1
25831,3161,1
25832,23563,0
25833,45981,1
25834,69265,1
25835,46873,1
25836,35889,1
25837,36165,1
25838,85083,1
25839,36503,1
25840,39309,1
25841,88589,1
25842,16951,1
25843,76719,0
25844,44865,1
25845,20543,1
25846,92044,0
25847,62189,1
25848,66261,1
25849,43366,0
25850,31353,1
25851,56672,1
25852,29782,0
25853,72021,0
25854,99646,1
25855,7376,0
25856,48358,1
25857,65660,0
25858,87210,0
25859,52641,1
25860,7173,1
25861,55919,0
25862,62441,1
25863,55335,1
25864,43837,1
25865,77415,0
25866,40293,1
25867,89117,1
25868,81661,0
25869,40460,0
25870,23194,1
25871,5320,0
25872,1739,0
25873,99963,0
25874,13989,0
25875,82067,1
25876,45090,0
25877,59183,0
25878,68583,0
25879,14988,0
25880,5626,1
25881,12341,1
25882,25414,1
25883,89778,1
25884,78232,0
25885,59286,0
25886,37395,1
25887,85920,0
25888,71301,1
25889,90711,1
25890,81855,0
25891,9198,1
25892,44457,1
25893,60735,0
25894,13045,0
25895,23503,1
25896,52097,1
25897,87145,1
25898,15572,1
25899,97935,1
25900,95686,1
25901,60516,0
25902,20508,1
25903,45946,0
25904,57741,0
25905,5845,1
25906,28747,1
25907,25761,1
25908,19551,0
25909,78908,0
25910,79279,1
25911,68775,1
25912,7678,0
25913,40667,1
25914,6026,1
25915,59423,1
25916,69249,1
25917,19033,1
25918,57316,0
25919,57507,1
25920,53824,1
25921,63633,1
25922,63842,1
25923,42238,0
25924,13307,1
25925,83005,1
25926,83228,1
25927,46922,1
25928,98549,1
25929,67368,0
25930,48098,1
25931,24146,1
25932,48602,1
25933,8076,1
25934,14847,1
25935,48833,0
25936,22709,0
25937,12208,1
25938,10670,1
25939,32027,0
25940,17911,1
25941,75492,1
25942,74069,0
25943,95887,1
25944,34219,1
25945,11383,0
25946,98533,0
25947,14370,0
25948,11127,1
25949,8530,0
25950,33676,0
25951,29628,1
25952,96412,1
25953,54481,1
25954,74042,1
25955,51023,1
25956,28240,0
25957,16416,1
25958,86799,1
25959,89809,0
25960,97927,1
25961,69218,1
25962,80391,1
25963,47099,0
25964,49118,1
25965,49262,1
25966,21575,1
25967,86241,1
25968,39922,1
25969,93900,0
25970,13042,1
25971,59220,1
25972,71430,1
25973,74122,0
25974,32674,0
25975,69819,1
25976,75279,1
25977,3480,0
25978,65342,1
25979,66303,1
25980,90485,1
25981,13638,1
25982,99899,1
25983,65390,0
25984,40971,0
25985,93435,1
25986,46235,1
25987,6223,1
25988,80414,1
25989,98683,0
25990,95847,0
25991,3160,0
25992,78358,1
25993,73031,0
25994,34008,1
25995,6763,1
25996,19403,1
25997,57291,0
25998,32003,1
25999,60408,1
26000,29642,1
26001,98100,1
26002,53461,1
26003,83572,1
26004,49245,1
26005,16564,0
26006,15028,1
26007,56991,1
26008,18128,1
26009,49007,1
26010,59089,1
26011,81747,1
26012,59877,1
26013,20346,1
26014,41934,1
26015,67362,0
26016,40766,0
26017,15702,0
26018,44908,1
26019,76938,1
26020,41894,0
26021,45729,1
26022,29558,0
26023,62770,1
26024,92847,0
26025,47166,1
26026,82361,0
26027,49170,1
26028,66554,1
26029,23452,1
26030,56886,0
26031,99484,1
26032,40291,1
26033,32455,0
26034,2608,1
26035,38268,1
26036,44903,0
26037,7118,1
26038,99466,1
26039,97967,0
26040,538,1
26041,86628,1
26042,74971,1
26043,95655,1
26044,46675,0
26045,17391,0
26046,20557,1
26047,44158,1
26048,24441,1
26049,30820,0
26050,36678,1
26051,26872,1
26052,10516,0
26053,15818,1
26054,96542,0
26055,14134,0
26056,66533,1
26057,85646,1
26058,370,1
26059,47335,1
26060,85160,1
26061,24957,0
26062,10887,1
26063,94492,1
26064,87032,1
26065,46186,1
26066,64907,1
26067,79169,0
26068,72964,1
26069,98624,1
26070,38690,1
26071,7096,1
26072,26012,0
26073,83388,1
26074,64678,0
26075,93919,0
26076,76447,1
26077,12590,0
26078,34087,1
26079,28026,1
26080,13564,0
26081,5598,0
26082,94504,1
26083,358,1
26084,15979,0
26085,33850,1
26086,21855,1
26087,68499,1
26088,71894,0
26089,15356,1
26090,54647,0
26091,50771,0
26092,22335,0
26093,94812,0
26094,65287,1
26095,1138,1
26096,24770,1
26097,15780,1
26098,11645,1
26099,93440,1
26100,78133,1
26101,59505,1
26102,47665,0
26103,55322,1
26104,27943,1
26105,41481,0
26106,30867,1
26107,16578,1
26108,95196,1
26109,98729,0
26110,97256,1
26111,9375,1
26112,16825,0
26113,56749,1
26114,52355,0
26115,63544,1
26116,48594,0
26117,67254,1
26118,51193,0
26119,62647,1
26120,80617,1
26121,12158,0
26122,33868,1
26123,83657,1
26124,59889,0
26125,50079,1
26126,3851,1
26127,56986,1
26128,44348,1
26129,92127,0
26130,16717,1
26131,58779,1
26132,55304,1
26133,46787,1
26134,26994,0
26135,80032,1
26136,21516,1
26137,3894,1
26138,781,0
26139,67240,1
26140,27449,1
26141,65555,1
26142,25809,1
26143,36330,0
26144,49844,1
26145,81641,0
26146,35600,1
26147,38356,0
26148,65170,1
26149,5312,1
26150,44617,1
26151,55070,1
26152,52268,1
26153,46313,1
26154,82247,1
26155,72359,1
26156,30185,1
26157,97217,1
26158,31283,1
26159,13875,0
26160,932,1
26161,10986,1
26162,1476,0
26163,25523,1
26164,8034,1
26165,8443,1
26166,31360,0
26167,35538,1
26168,8399,1
26169,7123,0
26170,25398,1
26171,19726,1
26172,90560,1
26173,90685,1
26174,86053,0
26175,65770,1
26176,66247,0
26177,22282,1
26178,74688,1
26179,23459,0
26180,1127,0
26181,3762,1
26182,93079,1
26183,46773,1
26184,50261,0
26185,52534,1
26186,58195,1
26187,86639,0
26188,16454,1
26189,5760,1
26190,63276,1
26191,94816,1
26192,89187,1
26193,47649,1
26194,39400,1
26195,26729,1
26196,74881,0
26197,72047,1
26198,37974,1
26199,24272,0
26200,26816,1
26201,37885,1
26202,36709,1
26203,78806,1
26204,44923,0
26205,5136,1
26206,51901,0
26207,66019,1
26208,24120,1
26209,53998,0
26210,21795,0
26211,77271,0
26212,40082,1
26213,83775,0
26214,23463,1
26215,39474,1
26216,11125,1
26217,70319,1
26218,6894,1
26219,58302,1
26220,67635,0
26221,26208,0
26222,3004,1
26223,55845,1
26224,5073,1
26225,35980,0
26226,67257,0
26227,34983,1
26228,89430,0
26229,15330,0
26230,49162,1
26231,9038,0
26232,71324,1
26233,80452,1
26234,72237,1
26235,82745,1
26236,23251,0
26237,88075,1
26238,41019,0
26239,95645,1
26240,52275,1
26241,94858,0
26242,45491,1
26243,55623,1
26244,49692,1
26245,23811,1
26246,7093,1
26247,95222,1
26248,5099,0
26249,12429,0
26250,45632,1
26251,11034,0
26252,41859,1
26253,27712,1
26254,42350,1
26255,30985,1
26256,95431,1
26257,59902,1
26258,61468,1
26259,36531,0
26260,20614,1
26261,30338,1
26262,39660,1
26263,63691,1
26264,55914,1
26265,38074,1
26266,26301,0
26267,8018,0
26268,27139,1
26269,38414,0
26270,99558,1
